"Literal statement of future consequence, expressing potential outcome of a legal action.","Literal statement of potential consequences, not implying existence or identity",2,0
"The speaker's reputation or financial status would suffer, not literally destroyed.",Potential financial loss or damage caused by her lawsuit,2,1
"The use of ""even"" emphasizes the potential trouble she could cause, regardless of her actions.","""Even"" is used to emphasize the potential severity of the situation without exaggeration",3,0
Her influence and power could cause significant problems or harm for the speaker.,Because it is describing a negative outcome or consequence rather than comparing it to something else,2,0
"Possible reasons: influence, connections, reputation, power, ability to cause harm or damage.",Literal reference to an unspecified person's potential actions or behavior in the situation,2,0
Because the person being referred to is a powerful and influential individual.,"Because the speaker is referring to someone they know and trust, not an abstract concept",2,0
1,"Because the person is referring to their physical size or height, not a metaphorical quality",2,1
"- Influence, power, connections, reputation, resources, ability to manipulate situations or people.",The sentence is describing a possibility or potential outcome based on the person's size,1,0
"Influence, power, connections, reputation, resources, ability to cause harm or damage.","It implies causing trouble or distress, rather than physically creating something",2,1
"High status, influential, powerful, capable of causing significant problems or harm.",To emphasize the severity or unpleasantness of the situation,2,1
"Potential to ruin reputation, damage career, spread rumors, cause legal issues, create conflict.",To emphasize the significant amount or extent of trouble that could be caused,2,0
#NAME?,Because trouble can refer to a difficult or problematic situation or issue that needs to be resolved,2,0
Intensifying the negative impact and emphasizing the potential consequences of her actions.,"""Even"" is used to emphasize the potential severity of the situation without exaggeration",2,0
"""doesn't"" indicates possibility of trouble, not certainty of action or intent.","It is used as a contraction of ""does not"" to indicate negation or absence",2,0
To indicate the lack of mentioning any details from the Mattli collection.,"It is used as a contraction for ""have not"" to indicate possession or lack of mention",2,0
It is used to emphasize the lack of mentioning any details about the collection.,"""Even"" is used to emphasize the lack of mention, not as a comparison or exaggeration",2,0
"It is meant to convey literal communication of information, not figurative or symbolic language.","Literal statement of not mentioning a specific detail, no hidden meaning or metaphor",2,0
"Literal, specifying one detail out of many in the Mattli collection, not metaphorical.","Because it is referring to a specific, singular detail of the Mattli collection",3,0
"The statement is literal and factual, describing a lack of specific information provided.","Literal meaning, specific information not required, straightforward communication",2,0
It refers to a specific group of items owned by someone named Mattli.,"The sentence refers to a literal group of items, not a metaphorical collection of traits",2,0
"""there"" indicates a specific location or existence of something tangible or measurable.","Literal location or existence, not abstract or metaphorical",3,0
"Because it refers to the existence of accusations, not a physical location or state.",Referring to the existence of actual accusations of piracy and copy-catting,2,0
Accusations are common but often lack evidence to support them.,Due to the unpredictable nature of technology and the constant need for improvements,1,0
The accusations are based on evidence and can be proven or disproven.,"It refers to accusations or allegations of criminal behavior, not a metaphorical comparison",2,0
Piracy refers to unauthorized copying or imitation of someone else's work.,"Specifically refers to illegal activity involving transportation or copying of content, not a metaphorical concept",2,1
To indicate imitation or replication of original works without proper authorization or credit.,"Actual copying or duplicating is not happening, it's simply a metaphor for sharing",2,0
Lack of evidence or proof.,"Literal inability to prove piracy or copy-catting claims, due to lack of evidence or support",2,0
Lack of concrete evidence or proof.,It is not possible or common in most cases for these accusations to be proven,2,0
"It is stating a fact or existence, not comparing or symbolizing something else.","Describing actions or behaviors, not as a metaphor or comparison",2,0
Evidence or proof is lacking.,Uncertainty of evidence or truth,2,0
"Gary's hand didn't physically run, but moved quickly and absentmindedly through his hair.","Gary did not physically run, he moved quickly and carelessly",3,1
"Gary's hand is not actually distracted, but he is preoccupied or unfocused in his actions.","Gary was not physically moving quickly, but mentally focused on his task",2,1
"Literal action of physically running hand through hair, no metaphorical or symbolic meaning implied.","Describing a physical action, not a symbolic or metaphorical one",2,0
Possessive pronoun referring to Gary,Possessive pronoun indicating ownership or association with the subject of the sentence,3,0
"Describing hair as a mop implies messy, unkempt or tangled appearance.","Describing a physical object, not implying human-like qualities",1,1
"Hair color is not typically described as ""fair"", suggesting it is being compared to something else.","The hair is not actually fair, but is being described as such for effect",3,1
"Physical description, specific details, no comparison or symbolic meaning.","Describing physical hair, not symbolic or metaphorical",3,0
Literal impossibility due to ethical or legal constraints.,"Literal inability to steal ideas, not a metaphorical restriction or figurative expression",1,0
Because ideas can't be physically taken or owned like tangible objects.,Thieving implies stealing is not possible due to lack of permission or control,2,1
Possessive pronoun indicating ownership or belonging to a specific group or individuals.,It refers to the ideas belonging to a specific group or individual,2,0
"Literal meaning, referring to thoughts or concepts, not abstract or figurative.","Literal meaning of stealing ideas, not a metaphorical concept or abstract idea",3,0
To express purpose or intention.,"""So"" is used as a conjunction to connect the speaker's thought process in the sentence",2,0
To denote ability or possibility in order to check for originality and avoid accusations of copying.,To indicate ability or possibility in performing tasks or actions,2,0
"To review and ensure originality in designs, not physically traveling or moving.",Literal action of physically moving from one place to another,2,1
Possessive pronoun indicating ownership or belonging to the speaker.,To show possession or ownership,3,0
"The speaker is referring to their ideas or creations, not physical designs.",To emphasize the intentional planning and thought put into creating the item,2,1
To check for any similarities and avoid accusations of plagiarism or copying their designs.,"To emphasize the process of creating or constructing something, without physical manipulation or action",1,1
To emphasize the intensity of the speaker's scrutiny and attention to detail in their designs.,"""Quite"" is used to emphasize the degree of certainty in the statement being made",2,0
To emphasize the need for accuracy and thoroughness in checking for similarities or copied elements.,"The word ""certain"" is used to emphasize the high level of confidence in the design",2,0
To specify a location or point in the physical or abstract space.,To indicate a specific location or point in the sentence,3,0
"Literal description of checking designs for originality, not using ""is"" metaphorically.","The sentence is describing a specific situation or condition, not using ""is"" metaphorically",2,0
To emphasize the absence of any similarities or copied elements in the designs.,To emphasize the absence of any specific characteristics or detail in the designs,2,0
"Specifically refers to a garment detail, not a metaphor for control or restriction.","Describing physical appearance or design, not using metaphorical language or symbolism",2,0
To emphasize the absence of any potential similarities or accusations of plagiarism in the designs.,To emphasize the absence of any specific characteristics or detail in the designs,3,0
To refer to the specific part of a garment.,"The term ""cuff"" is used literally to refer to a piece of clothing",3,0
To emphasize the specific aspects and meticulous examination of the designs for potential similarities.,To emphasize the specific aspects or elements of the collar and cuff that could be criticized,2,0
To emphasize the absence of any similarities or accusations of plagiarism.,To emphasize the absence of any specific characteristics or detail in the designs,2,0
To emphasize the importance of originality and avoiding any potential accusations of plagiarism.,The slight influence is not significant or noticeable in comparison to the other details,1,1
Clarifies the intention of avoiding plagiarism or copying.,"The sentence is discussing literal connections and influences, not metaphorical ones",1,0
to express possibility or potential action without implying certainty or intention.,"The sentence is discussing a potential action or possibility, not a metaphorical concept",2,0
To indicate being blamed or charged with plagiarism or copying.,To indicate that someone could make a claim based on the similarities between their design and another,2,0
To ensure originality and avoid accusations of plagiarism.,"The sentence is discussing literal copying of artwork, not using a metaphor",2,1
"It is a direct quote and indicates spoken words, not a metaphorical expression.","Directly quoting speech, no implied meaning or comparison",3,0
"Describing a physical ability or capability, not a metaphorical or hypothetical situation.",Describing ability or capability in this context,3,0
"Sensory perception or physical sensation, not an emotional state.",Sensory perception is not physically possible,3,0
"Seeds represent beginnings or potential growth, like how panic can start small and grow.","Literal description of planting seeds in soil, not symbolic or metaphorical meaning",2,1
"It refers to a feeling of sudden intense fear or anxiety, not a metaphorical state.","Describing a physical feeling, not a financial or emotional situation",2,0
The person is not a physical model but rather someone embodying a certain behavior or attitude.,"Describing a physical object or concept, not an abstract idea or representation",2,1
"The verb ""came"" is used literally to describe the physical action of entering the room.","Literal description of a physical object, not a metaphorical concept or idea",2,0
"The cups are literal objects used to serve tea, not symbolic or metaphorical.","Literal description of a object, not symbolic or figurative",3,0
"Literal use for a beverage, not a metaphor or figure of speech.",Literal description of object and action,2,0
"It indicates the ongoing action of glowering, emphasizing the intensity of the model's expression.",To indicate that the model was still emitting a sinister or threatening glare at Paula,2,0
"Because the model is actually scowling or looking angry, not just appearing to do so.","The character's expression or demeanor was unchanged, indicating a sense of menace or intimidation",2,0
To convey a sense of hostility or resentment towards Paula.,"To convey intensity, menace, or sadness in the situation",2,1
To specify the gender of the model.,"The pronoun ""her"" refers to a specific person, indicating possession or ownership",1,0
"Describing physical appearance, not comparing eyelashes to fringe or anything else.","Describing the physical covering of the eyes, not a metaphorical concept",2,0
"The eyelashes are not literally false, but exaggerated or artificial.","The false eyelashes are a physical part of the model's appearance, not a metaphor",3,1
To describe physical appearance or action.,"Describing the physical appearance of the model, not using ""eyelash"" metaphorically",2,0
"""wa"" is used as a marker of reported speech or thought in indirect speech.","""wa"" is used as a conjunction to connect the two clauses in the sentence",2,0
Clear indicates a strong and obvious indication of blame towards Paula.,Implies understanding or realization without literal sight,1,1
"""was"" indicates past tense, ""clear"" implies certainty, ""bitterly"" shows emotion, ""interrupted afternoon"" is literal.","""wa"" is used as a conjunction to connect the two clauses in the sentence",1,0
There is direct accusation of fault towards Paula for causing the negative outcome.,Blaming is used directly to assign responsibility or fault to someone,2,0
It describes the intensity of the blame and resentment towards Paula and her boss.,It describes the character's emotional state accurately without exaggeration or comparison,2,0
It implies the afternoon didn't go as planned and caused a negative outcome.,The interruption refers to a literal pause or interruption in the conversation or action,2,1
"Specific time of day, not metaphorical, directly related to events in the sentence.","The word ""afternoon"" is used literally to describe the time of day",2,0
"Clarifies subject and antecedent, maintains clarity in pronoun reference, avoids confusion for reader.","""her"" refers to a specific person, not an abstract concept or idea",2,0
It refers to a specific person in a position of authority or supervision.,Possessive pronoun indicating ownership or association with a specific person,2,0
"""Drastic"" describes a sudden, extreme change in mood, not a metaphorical or exaggerated one.","The change in mood was sudden and unexpected, like a bolt out of the blue",3,0
"Literal description of a sudden shift in behavior or attitude, not symbolic or metaphorical.",Perceiving or understanding a situation or person's emotions or behavior,2,0
"""Mood"" refers to a person's emotional state, not a literary device or atmosphere.","Persona can't be physically moody, it refers to a shift in behavior or attitude",2,0
"Directly quoting spoken words, no implied meaning or symbolism.","Directly quotes spoken words, no implied meaning or comparison",3,0
To indicate a specific time or moment in the narrative.,"Time marker, indicating a specific point in the past",3,0
"Describing a specific time in the past, referring to the state of being alone.","""were"" indicates past action, not a metaphorical state or condition",2,0
"Context suggests physical isolation, not emotional or existential state.","Literal description of being by oneself, no implied comparison or symbolism",2,0
Temporal marker indicating a repeated occurrence of being alone with someone.,To indicate a return to a previous state or action,1,0
"It describes the person's expression, not their actual emotional state.","The word ""miserable"" is used non-metaphorically because it describes the physical appearance of the face",2,1
"It is describing the physical appearance of the person, not using face metaphorically.","The sentence is describing a physical appearance, not using ""face"" metaphorically",3,0
"The speaker is genuinely shocked or incredulous, not using ""surprised"" as a figure of speech.",The speaker is genuinely surprised by the person's appearance and work efficiency,2,0
"""ever"" is used to indicate surprise or disbelief, not as a metaphorical comparison.","""ever"" is used to emphasize the uniqueness and continuous nature of the face",2,0
Implies difficulty or struggle in accomplishing tasks due to emotional distress or distraction.,"""get"" is used literally to mean receive or achieve something in this context",1,1
"Literal description of completing tasks, not metaphorical for productivity or success.","Literal meaning of performing tasks or work, not metaphorical or symbolic",3,0
"""Done"" is used to indicate completion or accomplishment of tasks, not metaphorically.","Literal action of completing tasks, not metaphorical or symbolic",3,0
It indicates the location or place where work is being done.,"Literal location or existence, not metaphorical or abstract",2,0
"Literal, referring to the total amount or extent of work that gets done.","""all"" is used literally to emphasize the lack of work done by the subject",2,0
"Describes physical appearance, not an abstract concept or emotion.",Describes physical appearance or expression,3,0
"It describes a specific facial expression or emotion, not a literal physical feature.","Describes physical state of feeling defeated or disheartened, not a metaphorical fall",1,0
"""Roundly"" is an adverb describing how Paula said something, not a metaphorical action.","Directly quotes spoken words, no implied meaning or comparison",1,0
"Describing the manner in which Paula spoke, emphasizing decisiveness or assertiveness.","Indicates frequency or manner in which Paula spoke, without comparing it to anything else",3,0
Directly indicates a verbal inquiry or request without any figurative or symbolic meaning.,"Directly indicates a question being posed, without any figurative or symbolic meaning",3,0
"Descriptive physical appearance, not implying likeness or comparison.","Describing physical appearance, no implied comparison or symbolic meaning",3,0
Describing his appearance and emotions accurately.,"He is not actually worried about his size, but is showing anxiety or nervousness",1,0
"The word ""small"" is used literally to describe the physical size of the boy.","Describing physical appearance, not implying emotional or psychological size",2,0
"Literal description of appearance, not implying immaturity or childish behavior.","Describing physical appearance, not implying comparison or symbolism",2,0
Literal action of physically moving to a location to perform a task for someone.,Literal action of physically moving to work for someone,3,0
Literal intention to perform labor in exchange for compensation.,"Literal meaning of providing labor or services, no metaphorical connotations present in sentence",2,0
"Gary's emotions were reflected in his facial expression, suggesting his inner feelings and thoughts.","Describing a change in Gary's emotional state, not a symbolic or figurative meaning",2,1
"It describes a change in Gary's facial expression, not a transformation into something else.","The sentence describes a change in Gary's emotional state, not a metaphorical transformation",2,0
"No implied comparison or exaggeration, simply describing an increase in anxiety level.","""Even"" is used to show a change in Gary's expression, not as a comparison",2,0
Comparative adverb comparing the level of anxiety in Gary's expression.,"""More"" is used to indicate increasing anxiety, not as a metaphorical comparison",2,0
"It describes Gary's emotional state accurately, without using a figure of speech.","Describing a feeling of worry or unease, not a physical action or metaphor",2,0
"Literal action, facial expression.","Literal action, facial expression, no comparison or symbolic meaning, straightforward description of Paula's action",2,0
- Indicates a specific moment,"To indicate the initial occurrence or moment of feeling, not as a metaphor",2,0
Literal reference to a specific moment or instance in the character's experience.,"Describing a specific moment or event, not an abstract concept or abstract idea",2,0
"Literal sensation of power, not a metaphorical or emotional experience.",Emotions are not physical sensations,2,0
- Emotions are not physical movements,To convey the beginnings or sparks of a new idea or emotion,2,1
"No comparison is made; power is actually felt, not simply compared to something else.","Describing a physical sensation or emotion, not an abstract concept or idea",2,0
"Empowerment, control, influence, confidence, strength, authority, dominance, ability to achieve desired outcomes.","To convey intensity or vibrancy, not literal strength or energy",2,1
"""Wa"" is used as a conjunction to connect two independent clauses in the sentence.",Describing a past event or state of being,2,0
Emphasizing the absence of sexual desire between the speaker and Gary in the sentence.,Literal negation of the possibility of sexual experience between the two individuals,2,0
"The feeling is described as a specific emotional response, not a physical sensation.","The sentence is describing a literal feeling, not a metaphorical one",3,0
"Describes a specific emotion or sensation the character is feeling, not a metaphor.","The word ""experienced"" is used non-metaphorically because it refers to a specific event or feeling",2,0
"Describing a specific moment or emotion, not comparing or representing something abstract.",Describing a specific moment or experience in the past,3,0
"Literal description of male individuals looking at her and expressing desire, not metaphorical.","Because it refers to a specific group of individuals, not a general concept or metaphor",2,0
"Context implies a physical gaze, not a figurative interpretation of ""looked"" in this sentence.","Literal description of physical action, not symbolic or figurative interpretation",2,0
"""Men looked at her and wanted her"" is a literal statement about desire, not metaphorical.","Desire for companionship, love, connection, emotional connection, desire for fulfillment, intimacy, support, love",2,0
"The feeling is based on observation and understanding, not intuition or speculation.","The sentence is describing a literal situation, not a metaphorical one",1,0
"Context suggests potential for desire, not certainty.","The sentence is describing a hypothetical situation, not a metaphorical one",1,0
"""not"" is used to negate a comparison, clarify the absence of sexual desire between characters.",Literal negation of the possibility of sexual experience between the two individuals,2,0
"""Be"" is used to indicate existence or possibility, not metaphorically or figuratively.","Describing a future state or condition, indicating existence or occurrence, expressing a certainty",2,0
"""there"" indicates physical space or a specific location, not a metaphorical concept or feeling.","The sentence is describing a specific location or situation, not a metaphorical concept",3,0
"It is used as a conjunction to connect ideas, not to convey metaphorical meaning.",Describing a past event or state of being,2,0
"The sentence describes a lack of sexual attraction between the characters, not an absence of physical presence.","The sentence is describing a lack of sexual activity between the characters, not metaphorical absence",3,0
The context indicates a lack of sexual attraction or desire between the characters.,"The sentence is describing a literal physical interaction, not using ""sexual"" metaphorically",2,0
"The sentence is describing a lack of sexual attraction, not using ""never"" metaphorically.","The word ""never"" is used non-metaphorically to indicate a future impossibility or restriction",2,0
Used to express future certainty or inevitability in the context of the sentence.,Conditional tense indicating a future possibility or outcome,2,0
"""be"" is used as a linking verb to connect the subject ""it"" with the predicate ""not unlike"".","Describing a future state or condition, indicating existence or occurrence, expressing a certainty",2,0
"Empowered, confident, and slightly euphoric; similar to the effects of alcohol.",Emphasize the intensity and confidence she felt after the experience,2,1
Describes the physical sensation and emotional state of the character accurately.,Emotions are not physical sensations,2,0
"Empowered, confident, unstoppable, euphoric.","Feeling strong implies confidence, strength, and resilience, creating a sense of invincibility",2,1
"The feeling of strength and power was tangible, not just a metaphorical sense of invincibility.","To convey a sense of power, confidence, and almost imperviousness to harm or injury",2,0
"The feeling of strength and invincibility is described as almost, implying a slight difference.","The word ""almost"" is used to indicate a close or slight similarity to drinking wine",1,0
"The sentence describes a physical sensation, not a metaphorical or symbolic one.","""just"" is used to emphasize the extent of the feeling of strength",2,0
"""Tiny"" is used to convey a subtle amount of feeling, not physical size or quantity.","The wine was too strong for her to feel physically strong, so it made her feel weak",1,0
"The phrase is describing a literal feeling of empowerment, not a metaphorical comparison.","""Bit"" is used to indicate a small amount or degree of something in this context",1,0
It suggests a sense of euphoria and loss of inhibitions.,"The sentence describes a literal action, not a metaphorical one",1,1
"""Too"" is used to indicate an excessive amount of wine consumed, not metaphorically.","""too"" is used to indicate an excessive amount of wine being consumed",3,0
"""much"" is referring to the feeling of being invincible, not the literal amount of wine.","The amount is a physical quantity, not a metaphorical concept",2,0
"Wine=confidence, empowerment, boldness, euphoria.","Literal description of consuming wine, not symbolic or figurative meaning",2,1
"It means to travel in a specific direction, not physically beating or hitting anything.","Not literally beating, but defeating in a competition or challenge",2,1
The direction is literal and describes a physical movement towards the south.,Describing the physical direction of movement or direction of attack,3,0
Refers to the entire distance traveled in a specific direction without exception or exclusion.,"Literal description of the action, no metaphorical meaning implied or intended",2,0
Describing the initial day of the journey or voyage.,"Chronological order, emphasizing the initial day of the event",2,0
Literal description of time passing on a journey.,"Literal time reference, no symbolic or figurative meaning implied in context",2,0
"It implies moving smoothly and swiftly through something, like a knife through butter.",To convey the forceful and aggressive movement of the opponent,1,1
"Describing the sea's literal appearance, reflecting the sunlight, not using glitter as a metaphor.",To describe the smooth and shiny appearance of the sea and trade winds,2,0
"Literal description of the body of water being traversed, not symbolizing anything else.",Describing a physical location and setting,2,0
"The word ""propelled"" is non-metaphorical because it describes the literal action of moving forward.",Because it implies movement and force in a fluid or chaotic manner,2,0
The wind's direction is consistent and not just seemingly so.,"The wind is not actually changing, but is described as so due to lack of transparency",2,0
Describing the wind's consistent direction and strength without comparing it to anything else.,"Describing the physical characteristics of the wind and trade wind, not implying a lack of change",2,0
Describing the specific direction of the wind for navigation purposes.,Describing the direction of the wind and the slope of the hillside,3,0
It refers to a consistent wind pattern commonly used by sailors for navigation.,Describing the movement of goods and services between different regions or countries,1,0
Because it is describing the actual force that is propelling the ship in a specific direction.,Describing the actual physical movement of air in a direction,3,0
"Literal meaning, indicating a small or limited amount of time spent with the twins.","The word ""hardly"" is used non-metaphorically to indicate a lack of seeing the twins",3,0
"Literal description of visual perception, not symbolic or figurative language.","Literal description of two individuals, not a metaphorical or symbolic use of the word",2,0
The twins are actual siblings who share the same birthday and look alike.,"Refers to two siblings born at the same time, not a metaphor for similarity",2,0
To indicate a short duration or period of time.,To indicate a short duration of time or momentary appearance,3,0
"It describes a physical action or presence, not a symbolic or abstract concept.",Literal description of characters physically appearing and eating on deck for lunch,2,0
"Describing a physical location on a ship, not a metaphorical concept.","Literal description of physical location or position, not a metaphorical usage",3,0
"Describes an actual meal being eaten, not a symbolic representation.","Literal description of mealtime, no implied comparison or symbolism",2,0
"The word ""meal"" is used literally to describe the food being eaten by the characters.","Literal description of a meal being consumed, not a metaphorical comparison",3,0
To introduce a defining or restrictive clause.,"""which"" introduces a relative clause specifying the type of meal being discussed",2,0
"It means that Rickie ate very little, not that it was difficult for him to eat.",It is used to indicate that the speaker believes Robin-Anne to be weak or unable to handle the food,1,0
"Because it refers to Rickie's lack of appetite, not a physical touch or emotional reaction.","Literal action of eating food, not metaphorical or symbolic",1,0
"To specify the possessive pronoun for ""apparent frailty"" in the sentence.",To indicate possession or belonging to Rickie,1,0
It describes the physical appearance of Robin-Anne's frailty and Rickie's lack of appetite.,"The word ""appear"" is used non-metaphorically because it refers to their physical presence on deck",1,0
"The word ""frailty"" is used non-metaphorically because it describes Robin-Anne's physical weakness or fragility.","Because Rickie is thin and lacks energy, making her vulnerable to starvation",1,0
- Emphasize Robin-Anne's hunger,Attacked is used metaphorically to convey the intensity and severity of the emotions Robin-Anne experienced,1,1
"Literal description of food being eaten, not symbolic or figurative.","sandwiches are a type of food, not a metaphor for something else",2,0
"Literal description of meal, no figurative meaning implied, no comparison or symbolism intended.","The word ""salad"" is used literally to describe the meal served on deck",3,0
describing Robin-Anne's intense hunger and voracious appetite.,To emphasize the intensity and harshness of the hunger experienced by Rickie,2,1
Robin-Anne is described as eating savagely because she is very hungry and has a strong appetite.,"Metaphorically compares hunger to being physically starved, emphasizing the intensity and suffering of the person",2,1
Robin-Anne's hunger and ferocity are compared to a bear's instinctual hunting and eating habits.,To convey the intensity and harshness of the experience,1,1
"Chronological sequence, indicating events occurring later without implying a cause-and-effect relationship.",It refers to a specific point in time after the action in the sentence,2,0
"Because it describes her clothing, not a comparison or metaphor.",The person's appearance and attire are unusual or contrasting with the expected environment,2,0
"It describes the physical appearance of the character, not a metaphorical or symbolic meaning.",The woman is literally dressed in a raincoat for aesthetic purposes in the sentence,1,0
Raincoat is used literally to describe what the character is wearing in the scene.,Describing the character's clothing and actions in a literal sense,2,0
"Describing physical movement, no metaphorical or figurative language used in this sentence.",Describing physical movement,3,0
"To imply a position at the front of the ship, symbolizing her introspection and contemplation.",Describing physical location or position,2,1
"""stared"" is used non-metaphorically to describe looking intensely and fixedly at something.","Describing a physical action, not implying deeper meaning or metaphorical interpretation",2,0
It describes the short duration of her action.,To indicate a short period of time or momentary experience,2,0
"Describing physical direction, not emotional state.",Describing physical location or direction,3,0
Describing the sea's beauty and captivating nature.,To convey the intensity and mesmerizing effect of the sea on the viewer,3,0
"Descriptive language to show the powerful, fast-moving nature of the sea.",Onrush is used metaphorically to describe the sudden and powerful movement of water,3,0
"Literal description of a body of salt water, not symbolizing anything else in this context.","Describing a literal scene of water hitting the ship, not a metaphorical concept",2,0
Describing a physical location.,Describing a physical location in the physical world,4,0
To describe the sea's movement and division as it hits the ship's bow.,"To describe the splitting of water in two parts, not a literal division or separation",2,1
Describing the physical action and appearance of the sea's foaming waves.,To describe the movement of water in a dramatic and dynamic way,3,0
Describing physical structure of the ship.,Describing the physical location of the water where the boat is being launched,2,0
"""did"" is used to indicate past action or negative form of the verb ""stay"".",Describes a past action or state of being,2,0
"Indicating absence of action, no metaphorical meaning intended, straightforward language used in narrative.",To indicate the absence of staying and to emphasize the retreat from the sun,2,0
"Literal use of ""stay"" to indicate remaining in a specific location or situation.",Literal action of physically remaining in a place,3,0
"Describing physical location, no abstract meaning intended.","""there"" indicates a specific location, not a metaphorical or abstract concept",2,0
Literal description of time duration.,"Literal description of time passing, no figurative meaning implied in context",2,0
To seek shade and relief from the intense heat and sun exposure.,"Retreat implies a decrease in intensity or activity, in this case, emotional distance and solitude",1,1
"to convey intensity and power of the sun, representing it as a strong force.","The word ""fierce"" is used non-metaphorically to describe the intensity of the sun's heat",3,1
"Literal description of weather and location, not used as a metaphor or symbol.","Literal description of the weather, not symbolic or metaphorical",3,0
To provide a specific location on the boat and indicate the character's actions and surroundings.,"Describing a physical location, not using as a metaphor for a place of importance",1,0
To indicate future action or intent.,Describes a future action or intention,3,0
Describing a future state or action.,Describing a future action or state of being,3,0
"To indicate a physical act of dividing and using the cabin together, not abstractly.",Sharing is used metaphorically to describe sharing a physical space or experience,2,0
Describes a literal action of requesting information from someone in a conversation or communication.,To indicate a request or inquiry made by the speaker to Ellen,2,0
"Specific time, no figurative language, clear and literal meaning.","Time of day is specified, no figurative language or comparison present in the sentence",3,0
"Ellen did not physically transfer a glance to the speaker, but expressed amusement nonverbally.","Not physically giving, but expressing amusement or recognition",2,1
"Facial expressions don't have emotions, only people do.","It describes Ellen's facial expression, not a comparison or figure of speech",2,1
"Description of a physical action, not comparing it to something else or using symbolism.","Describes a brief, casual look, not implying a physical object or action",2,0
"Not physically difficult, but mentally challenging to accept the upcoming financial success.",It implies skepticism or disbelief in the person's potential value,1,1
"Literal, factual statement about wealth accumulation, not a figurative or imaginative concept.","Literal disbelief in the person's worth, not metaphorical",1,0
Not a physical location; refers to reaching a financial milestone or achievement.,"Not physically close, not profitable, not on track for success",1,1
- Expressing existence or future state of being,"""be"" is used as a linking verb to describe a state or condition of being",3,0
Value is not a tangible quality that can be measured in dollars.,"Not tangible or physical, but rather a concept or idea of value",3,1
"Literal statement of monetary value, not symbolic or figurative representation.","Literal monetary value is being discussed, not a metaphorical concept or comparison",3,0
It indicates a continuation of the previous statement without implying motion or change.,To indicate that the speaker is continuing to believe the statement,2,0
"Indicates possession or has acquired, not a metaphor or abstract concept.","""Got"" is used to indicate possession or importance, not physical acquisition",2,0
"The word ""precious"" is used non-metaphorically because it simply means ""very little"" in this context.","Literal meaning, referring to physical or emotional value, not figurative or symbolic",2,0
"""Little"" is used literally to describe the small amount of positive qualities she possesses.","The phrase is describing the physical size or amount of something, not metaphorically",2,0
It is used to indicate an alternative or additional aspect of the situation.,It is used to indicate an additional piece of information or aspect,3,0
Indicates lack of positive attributes or qualities.,"""Going"" refers to possessions or achievements, not physical movement or departure",1,1
"Literal action of showing happiness, not implying deeper meaning or comparison.","Literal action of showing amusement or tolerance, not a metaphorical expression of emotion",2,0
"The word ""severity"" is used literally to describe the seriousness or harshness of Ellen's judgment.","The word ""severity"" is used literally to describe the severity of Ellen's judgment",4,0
"The word ""judgment"" is used in its literal sense to describe Ellen's critical opinion.","It refers to the woman's opinion or determination, not a legal ruling or opinion",3,0
"In the sentence, ""obsession"" is used non-metaphorically because it describes a strong, unhealthy fixation.","The person has a strong desire or preoccupation with the drug, not just a casual interest",3,0
"It refers to a specific substance, not a metaphorical concept or idea.",Because it is referring to an actual substance and not a metaphorical concept,3,0
"It refers to a specific drug, not an abstract concept or idea.","Describing a specific drug, not comparing it to something else",2,0
"Intense focus, excessive interest, bordering on obsession.",To indicate a strong or intense desire or obsession with a particular subject or concept,3,1
"It describes a specific, intense focus on one subject rather than a general obsession.",Because it describes a strong and intense desire or preoccupation with something,3,0
It is a direct statement of communication between two individuals.,"Directly communicating information, no hidden meaning or symbolism implied",2,0
The speaker is referring to a practical necessity for understanding in order to defeat something.,It indicates a requirement or necessity for understanding the subject,3,0
"The sentence is meant to convey a literal need for comprehension, not a metaphorical understanding.","The sentence is literal, explaining the speaker's need for comprehension of the information",3,0
It is used to indicate future action or intention in a literal sense.,The sentence is referring to the literal act of understanding or comprehending something,2,0
To convey overcoming or mastering a difficult situation or challenge.,"The sentence refers to defeating a physical object or opponent, not a metaphorical concept",2,1
"Simple statement of inquiring or requesting information, no figurative language or symbolism used.",Directly indicates a request or inquiry without any figurative meaning or symbolism,3,0
"Both have physical similarities, but Rickie is more attractive than the Neanderthal-like Maggot.","The sentence is describing a direct comparison between the two individuals, not a metaphorical comparison",1,0
Possessive pronoun indicating possession or association with someone else.,Possessive pronoun indicating ownership or relationship,3,0
"Comparison of physical appearance and behavior, suggesting Rickie is more attractive and refined.","Both are prehistoric creatures from the same species, making them genetically similar",1,1
"The comparison is based on physical appearance, not personality or behavior.","The sentence is referring to an actual person, not a metaphorical concept",1,0
"Comparing physical appearance and personality traits, not suggesting a literal genetic relation.",The sentence is describing a direct comparison between the two people's physical appearance,2,0
Rickie is more handsome than the Neanderthal friend mentioned in the comparison.,Great is used to emphasize the significant physical and emotional qualities of Rickie,2,0
"Rickie is more handsome than the Neanderthal friend, the Maggot.","Both have red-gold hair and similar facial features, suggesting a strong genetic connection",1,0
Rickie is a great deal more handsome because he is more attractive than the Neanderthal friend.,"Comparison is made between the speaker and the Maggot, not using ""more"" metaphorically",1,0
"Maggot is unattractive, Rickie is more attractive.","Handsome is used to describe Rickie's physical appearance, not as a metaphor for qualities",2,0
The action of laughing is a literal response to the suspicion of jealousy expressed.,"Expressing amusement or disbelief, not used metaphorically or symbolically",1,0
