"literal. Literal description of traveling by airplane, not metaphorical or symbolic meaning.",literal. Literal description of the aircraft flying off for a specific trip or activity,3
literal. To ensure safe passage through dangerous waters and maintain stability in the region.,literal. To ensure protection for all ships in the region and maintain stability in the Gulf,3
literal. Kirk prioritized praising Bentsen over calling Jackson due to political alliances or personal preference.,"literal. Paul Kirk did not call Paul Jackson on Tuesday, as he could have used that opportunity to discuss party priorities",2
"literal. To describe the action of operating flights on each other's German routes, not metaphorically.",metaphor. To maintain business and avoid competition,2
literal. It is used to convey the idea of something being passed quickly or exchanged rapidly.,"literal. The word ""fly"" is used non-metaphorically to indicate a sudden and forceful action or threat",2
"literal. Literal use of ""fly"" in context of aircraft travel and navigation, not used as metaphor.",literal. To ensure safety and prevent delays in flights,2
literal. It is describing chaotic and violent actions in a literal sense.,"literal. The word ""fly"" is used non-metaphorically to describe the action of the chairs moving in a circular motion",2
"literal. Because it refers to the physical act of traveling by airplane, not metaphorically flying.",literal. To show support for his political beliefs and show allegiance to the Democratic Party,2
literal. Describes the physical act of being transported by air for a specific distance.,"literal. Clear and direct description of passenger transportation, no need for metaphorical interpretation",2
"literal. The term ""fly"" is used in a literal sense to describe the transportation of passengers.","literal. Clear and direct description of passenger transportation, no need for metaphorical interpretation",3
"literal. ""fly"" is used non-metaphorically because it refers to passengers traveling by air.",literal. Describing the action of a passenger being transported by air in a plane,3
"literal. Switzerland is centrally located in Europe, making it a strategic location for defense against potential threats.",literal. Because the Warsaw Pact has sufficient air power to defend itself from external threats,2
literal. To indicate the action of an aircraft taking off or becoming airborne.,"literal. The word ""fly"" is used non-metaphorically to indicate the physical action of flying",3
literal. Describes the action of a customer being transported in an aircraft for a specified distance.,literal. Clear and direct description of customer being transported by airplane for a specific distance,3
literal. Literal transportation of body by plane for burial.,literal. The body was physically transported to Damascus for burial,3
"literal. Literal reference to British rule and colonization, no figurative or symbolic meaning implied.",literal. To emphasize the aggressive behavior and power grab by the British in the colonies,3
"literal. Literal description of piloting planes, engaging in recreational activities, not metaphorical.",literal. To emphasize the intense focus and dedication of the aces on their aircraft,2
literal. To indicate rapid movement or travel by air.,"literal. The word ""fly"" is used non-metaphorically to describe the action of passengers traveling by air",3
literal. literal transportation of Mr. Quayle to the event.,literal. It refers to the physical act of traveling by airplane,2
literal. Literal action of traveling by plane to a specific destination for personal observation or assessment.,literal. To travel by airplane,3
"literal. Because ""flying ace"" refers to a pilot, not someone who actually has the ability to fly.","literal. Because it refers to the physical action of flying, not a metaphorical concept",2
metaphor. Lack of investor confidence and support.,"metaphor. It required extensive negotiations and coordination between different parties, not a simple physical action",1
"metaphor. The plan may not be successful or accepted, but there are benefits in proposing it.","literal. ""fly"" refers to the possibility of operating an airline without a fixed base",1
metaphor. - To indicate moving swiftly or working efficiently in their roles as border patrol agents.,literal. They are physically transporting themselves and their belongings across the border for the U.S. Customs Service,1
metaphor. It symbolizes a threatening and invasive force or idea that consumes and controls the mind.,"literal. The word ""fly"" is used non-metaphorically to describe the action of the attachment",1
metaphor. to emphasize the excitement and energy brought by the celebrities and media contributors.,"literal. Because it means to provide support or influence, not literally fly",1
metaphor. - Passed easily and confidently,"literal. The word ""fly"" is used non-metaphorically to indicate passing a polygraph test",2
metaphor. to convey the speed and intensity of the music and its impact on the listener.,"metaphor. He creates images with music and movement, creating a sense of movement and rhythm in the music",3
"metaphor. Aircraft can quickly return to Central Europe, rendering Gorbachev's proposal ineffective unless they are destroyed.",literal. To prevent aircraft from operating in crisis situations and maintain peace and stability,1
metaphor. To convey the rapid and widespread dissemination of information in a bureaucratic environment.,metaphor. It implies a continuous and seamless movement of information or documents,3
metaphor. To capture fast-moving objects/events that are too quick to be seen clearly with the naked eye.,literal. To describe the action of the cameras capturing the images,2
"metaphor. Rumors spread quickly and widely, creating a sense of unease and uncertainty within the company.","metaphor. Disgust, desire to sell, fear of failure, uncertainty about market direction and performance",1
"metaphor. Mr. Tyson had to quickly return, like a bird flying back to its nest.",literal. Because it refers to the physical act of traveling by airplane,1
metaphor. Orion Air will provide pilots to operate Eastern aircraft in case of a strike.,literal. Eastern is using Orion to provide pilots for its aircraft if contract talks end in a strike,3
"metaphor. To indicate the operation of flights, not the physical act of flying.","literal. ""fly"" refers to the literal act of operating aircraft within the designated airspace",2
metaphor. To ensure operations continue smoothly despite potential labor strikes or disruptions.,literal. Eastern is preparing to replace non - union workers with non - union employees for operational and financial reasons,2
metaphor. To convey a rapid and intense exchange of accusations and hostility between Cohen and Kravis.,"literal. The word ""fly"" is used non-metaphorically to describe the rapid and aggressive actions of the accusers",2
"metaphor. To convey the idea of excitement, mystery, or speed associated with flying saucers.",literal. To convey the idea of flying without the need for literal flying,2
metaphor. - It suggests being accepted or successful in the face of opposition or criticism.,metaphor. It implies support or endorsement of the Fed's actions,2
metaphor. Idea was not well received or accepted by others in the firm or target audience.,literal. The speaker is referring to the firm's marketing efforts and expectations,1
"metaphor. to operate or control an aircraft in this context, to indicate piloting responsibilities",literal. Eastern is using Orion to provide pilots for its aircraft if contract talks end in a strike,2
"metaphor. Sedatives can induce a state of relaxation or numbness, allowing people to mentally ""escape"" without physically flying.","literal. Sedatives can help with memory loss, but people may not need to travel as much to forget",2
metaphor. - To emphasize speed and efficiency in developing advanced aerospace technology.,literal. To describe the action of the aircraft traveling at high speeds,2
literal. Yamaha wants to establish itself as a high-end brand in the market.,literal. Yamaha is focusing on higher-end instruments for marketing and prestige,3
literal. conflict of interest or ethical concerns.,metaphor. Riney's actions caused controversy and drew attention to the winery,1
literal. To indicate physically taking hold of something or someone in a forceful manner.,"literal. The word ""grab"" is used non-metaphorically to describe physical action of forcibly taking something",3
literal. - Increased popularity or demand,"metaphor. Increased competition, improved marketing strategies, and more efficient distribution channels",1
literal. It is used to describe physically taking hold of something or someone.,literal. The action of physically taking hold of something is described in the sentence,3
"literal. The word ""grabbed"" is used non-metaphorically to describe physically taking hold of something.",literal. To physically take hold of something quickly and forcefully in a literal sense,3
literal. to physically seize or take hold of something in a forceful or aggressive manner.,"literal. Stuffing people is a normal part of traveling, and shouldn't be interpreted as aggression",1
literal. Directly instructs someone to physically take a mitt and sit down.,metaphor. To indicate taking action or intervening in a situation with little or no input from the person being grabbed,1
metaphor. Metaphorically refers to taking advantage of opportunities to earn rewards or benefits.,"literal. Literal action of physically taking hold of something, like a seat or fare",2
metaphor. To describe taking on too much without proper planning or consideration.,metaphor. To avoid being overwhelmed by information or overwhelmed by unexpected circumstances,2
"metaphor. Young Miss Mills stood out with her talent and determination, overshadowing her mentor's presence.",metaphor. Miss Mills was able to capture the attention of her audience due to her unique style and presence,2
metaphor. Manned launches are becoming less significant in comparison to trade negotiations.,"literal. Because they are significant events in the space industry, attracting media coverage and attention",1
metaphor. To emphasize aggressiveness and competitiveness in capturing market share and attracting consumer attention.,metaphor. To increase market share and attract more customers,3
metaphor. To capture attention and engage the audience through compelling storytelling and heightened emotions.,metaphor. To convey a strong emotional response and create a sense of urgency or excitement,3
metaphor. To emphasize the speed and force of the theft.,literal. Because it describes the physical action of physically taking hold of something quickly and forcefully,2
metaphor. - Increase market share,metaphor. To gain a strategic position or influence in the market,3
metaphor. - To promote a different candidate,metaphor. To indicate that Democrats are actively seeking out and securing interviews with potential candidates for vice president,2
metaphor. The speaker is emphasizing the urgency and instinctual protective reaction of the woman.,literal. To indicate physically taking hold of something quickly and forcefully,1
metaphor. Philip Morris has more resources and power to dominate the market and push out competitors.,metaphor. To aggressively take control and reduce competition in a market,3
metaphor. Because it indicates a sudden and forceful increase or improvement in the value of gold.,metaphor. Symbolizes taking control or dominance in a situation,2
"metaphor. The word ""grab"" is used metaphorically to describe the action of the protein binding to plasminogen.","literal. The word ""grab"" is used non-metaphorically to describe the action of physically taking something in",2
metaphor. To compete and attract readers in response to Elle's success and popularity.,metaphor. To gain market share and attract new customers,2
"metaphor. High cost, limited availability, lack of interest, logistical challenges, fear of flying.","metaphor. Concorde is a transportation product, not a living organism, cannot physically be grabbed",1
metaphor. Competition for members and power within unions intensifies.,"metaphor. Electricians are underrepresented in factories, leading to competition and resentment",2
"literal. He physically caught or seized something, likely a football, to make a critical play.",metaphor. Caldwell quickly grasped the concept and used it to his advantage,1
"literal. Literal use highlights inability to understand, comprehend, or internalize concept or idea.",metaphor. Lack of understanding or awareness of its importance or application,2
literal. The plant's tendrils physically wrapped around and clung to the air for support.,"literal. The word ""grasping"" is used non-metaphorically to indicate grasping at or occupying a position previously empty or vacant",2
literal. Because they all have a chance of winning and reaching the top position in the competition.,metaphor. - Strong leadership,1
metaphor. Moyers fails to understand his own role in shaping the negative political ad landscape.,metaphor. Grasping concepts is difficult because they are new to him,1
"metaphor. Students are not physically grasping information, but rather understanding and retaining it effectively.","metaphor. Increased understanding, attention, and skill gain through practice",2
metaphor. The editorial did not fully understand or comprehend the reasons for direct funding.,metaphor. opinion did not grasp the implications of funding directly with taxpayer money,3
metaphor. Lack of understanding leads to more unexpected and unwelcome events.,"metaphor. Historical perspective, lack of understanding of current events, fear of change, lack of understanding of economic issues",2
"metaphor. Lack of insight, limited perspective, cultural ignorance, oversimplified understanding, failure to empathize.",literal. The speaker lacks understanding or awareness of the cultural context or challenges faced by the native people,2
metaphor. Lack of cultural understanding hindered communication and negotiation.,literal. He might have been able to negotiate a favorable agreement with the Japanese if he had understood their culture and politics better,2
metaphor. Readers may not understand the message due to lack of understanding or insight.,"metaphor. ""Grasp"" is used metaphorically to indicate understanding and retention of the message and benefit",2
metaphor. Authors are beginning to understand this simple fact more clearly.,metaphor. to understand or accept the concept quickly and effectively,2
literal. Referring to physical action of kicking a football in a sports context.,"literal. The word ""kick"" is used non-metaphorically to describe a physical action",3
literal. Kick is used non-metaphorically as a physical action in sports for scoring and starting play.,metaphor. To emphasize the action of kicking the ball in the game of football,3
"literal. It is a literal action described in a specific event, not a symbolic or figurative use.",literal. To describe the physical action of kicking a chair in a sports context,2
"literal. Literal physical action, expressing frustration or anger, not meant metaphorically in this context.","literal. The word ""kick"" is used non-metaphorically to describe physical action",3
literal. To physically disrupt and obstruct legislative proceedings.,metaphor. To physically confront and confront forcefully with force or aggression,2
literal. To physically encourage the horse to move or go faster.,literal. The action of physically kicking is described for emphasis and detail,2
"literal. Professional courtesy, judicial decorum, respect for colleagues, maintaining harmonious working environment.",metaphor. Metaphorically used to indicate the court ruling or action will have negative consequences on the judges,1
"metaphor. Legal obligations, financial investments, government contracts, potential backlash.",metaphor. Mining industry analysts consider it unlikely Impala would be kicked off the land before the lease expires in the year 2003,1
"metaphor. Greed causes irrational decision making, leading to a loss of common sense and judgment.",metaphor. Common sense often flies out the window because greed overwhelms it,2
metaphor. To generate more revenue from a wider range of taxpayers and address income inequality.,"metaphor. A higher income tax rate leads to higher revenue generation, offsetting the negative impact of the lower top rate",2
metaphor. The signal is being redirected or bounced back to Europe via satellite for international calls.,metaphor. To indicate sending a message or signal back to the sender,2
metaphor. Increased demand or other factors offset the expected effects of increased slaughterings on beef prices.,metaphor. Increased slaughterings of cattle caused by expected low prices led to increased market activity,2
metaphor. The article's impact was significant and influential in starting the rally on Monday.,metaphor. It implies initiating or triggering the rally or market movement,3
"metaphor. To convey a sense of boldness, aggression, and defiance in their actions and behavior.",metaphor. To show aggression and threat,3
metaphor. To forcibly remove or expel them from the situation or place.,metaphor. It implies aggression or retaliation,2
metaphor. To suggest giving a portion of their salary as a payment or bribe.,"metaphor. Independence, choice, autonomy, financial rewards, cultural tradition",1
"metaphor. To indicate a sudden and forceful impact on the economy, without actually physically kicking anything.","metaphor. It implies a sudden increase or increase in supply, not a physical action of kicking dirt",2
"metaphor. Not literally kicked, but removed or expelled from the club for not meeting the standards.",metaphor. Front-runners are not welcome in the Front Runner Club,2
metaphor. to indicate the start or beginning of the series of documentaries being shown on television.,metaphor. To start or initiate the show,3
metaphor. 1. To promote Knudsen,metaphor. To create a sense of chaos or change in the organization,1
metaphor. Market volatility triggered by arbitrage trading caused a decrease in stock and futures prices.,metaphor. To indicate a sudden increase or boost in activity or interest in the stock market,2
"metaphor. ""kick"" is used to convey an air of lightheartedness and carefree attitude.",metaphor. To convey the physical act of riding a bicycle,2
metaphor. - To start or initiate,metaphor. To start or initiate a celebration or event,3
metaphor. It conveys a relaxed and casual attitude towards observing the situation.,literal. To describe the physical action of the aircraft moving forward in a determined manner,1
"metaphor. It means to reject or dismiss someone or something, possibly due to lack of interest.",metaphor. It implies forceful action or influence,2
metaphor. To convey feeling of being mistreated or emotionally hurt.,metaphor. To indicate being kicked or attacked in a forceful or negative manner,2
"metaphor. To discuss, brainstorm, and exchange ideas in a casual and informal manner.",metaphor. to start or initiate a project or idea at the lunch,3
metaphor. - Emphasize the contrast between Ferraro's mistakes and Bush's blunders,"metaphor. TV focused on Mr. Bush's mistakes, overshadowing Ms. Ferraro's own flaws",2
metaphor. because it implies forceful removal or rejection of someone from power or authority.,metaphor. It implies that the expulsion led to the hiding of the dictator,2
metaphor. Because it implies starting or initiating something with energy and enthusiasm.,metaphor. They are still optimistic and will continue to work to raise money for the museum,1
"metaphor. The word ""kick"" is used metaphorically to convey forceful action or sudden release of something.","literal. The word ""kick"" is used literally to convey the forceful action of kicking the water back into the field",3
metaphor. - Adds excitement and drama,metaphor. to describe the action of covering or reporting on gossip,2
metaphor. To emphasize defeating or dominating someone in a forceful or aggressive manner.,metaphor. To show strength and power in a forceful manner,3
literal. Accidents in nurseries led to fatal outcomes for an average of 81 children annually.,literal. Literal description of physical harm caused to children in accidents,3
"literal. To directly destroy or eliminate the infected cells, reducing the spread of the virus.","literal. To specify the action of destroying infected cells, not a metaphorical concept",3
literal. The car bomb directly caused the death of the U.S. military attache in Greece.,literal. It describes the direct result of the bomb explosion causing death and injury to the U.S. military attache in Greece,3
literal. To prevent potential harm or adverse effects in case of unexpected outcomes or complications.,literal. To emphasize the severity of a malfunction or failure in the system,2
"literal. Historical accuracy, factual statement, specific event, direct action, precise language, clear communication.","literal. Fear, persecution, famine, war, ethnic cleansing, political unrest, territorial control, religious tensions, military aggression",2
"literal. Police found loaded rifle, intent to kill, implicated in insider trading scandal.",literal. To cause death intentionally or unintentionally in a violent manner,1
"literal. Literal interpretation, no figurative language used in context of murder or causing death.","literal. The word ""kill"" is used non-metaphorically because it describes the physical act of causing death",3
literal. to indicate the direct and intentional act of causing death by the North Korean bomb.,literal. The bomb caused the deaths of 17 high-ranking government officials during a state visit to Rangoon,2
"literal. Heavy rainfall caused flooding, leading to dangerous conditions and casualties in Bombay, India.","literal. Possible reasons: high winds, lack of safety measures, high water, or intentional destruction of buildings",1
"literal. Legal terminology, accurate description of the situation, no room for misinterpretation, clarity and precision.",literal. It refers to the physical act of causing death intentionally or unintentionally in a violent manner,2
literal. Gen. Kael wants to eliminate the threat to her power posed by the destined baby.,literal. To eliminate or eliminate competition or threat,2
literal. OSHA found contractors at fault for using faulty methods in building the apartment complex.,literal. Literal use to describe the collapse of the apartment complex's building due to a faulty lift system,2
"literal. Career threatened by Mr. Ozal, seeking to eliminate him in order to protect themselves.",literal. To indicate the physical act of causing the death of someone,1
"literal. ""kill"" is used non-metaphorically because it describes the literal death of soldiers in combat.","literal. The word ""kill"" is used non-metaphorically to describe the physical action of killing",3
literal. It refers to the actual death of a person in a tragic accident or incident.,"literal. The engineer was killed in the accident, not physically killed",2
"literal. Historical accuracy, factual account, precise language, specific details, direct reference to events.","literal. Fear, persecution, famine, war, ethnic cleansing, political unrest, territorial control, religious tensions, military aggression",1
"literal. Political assassination, retaliation against South Korea, attempt to destabilize government, eliminate political opposition.",literal. It describes the physical act of causing death intentionally or unintentionally in a violent manner,2
literal. Violent and extremist language promoting harm or violence towards a specific group or ideology.,"literal. The word ""kill"" is used non-metaphorically to convey the idea of harming or eliminating the communist group",3
literal. The crash resulted in the death of at least three individuals at the air show.,literal. The crash caused the death of three people on the aircraft,3
literal. To convey the direct and factual impact of the flames on animals in the park.,literal. Because it means to cause death intentionally or unintentionally in a literal sense,2
"literal. political opposition, lack of support, procedural obstacles","literal. The word ""kill"" is used non-metaphorically because it refers to the deliberate destruction of panels",1
literal. To accurately convey the loss of life and severity of the situation without euphemisms.,literal. literal use to indicate physical harm or death caused by Israeli forces,2
"literal. Survival instincts, competition for resources, threat to dominance or territory, fear of unknown.","literal. The sentence is describing a literal action of causing death, not a metaphorical concept",1
"literal. Political power, elimination of competition, instilling fear, maintaining control, ideological differences, revenge, intimidation.",literal. Personal motives and revenge motives may be involved,2
"literal. Self-defense, threat to soldiers, following orders, perceived danger, maintaining control, preventing harm to others.",literal. Because it describes the physical act of causing death intentionally or unintentionally in a violent manner,1
literal. Insufficient evidence or lack of clear factors pointing to a specific defect in the car.,literal. The jury could not determine if the boy's death was caused by the defect or by another factor,2
literal. Because it refers to the actual death of the U.S. sailor in the hijacking incident.,"literal. The word ""kill"" is used non-metaphorically because it refers to the physical action of causing the death of someone",2
literal. - Accurate reporting of deaths,literal. Literal use to describe the physical harm caused to farmers and their crops by invasive plants,2
literal. because it describes a literal act of murder without any figurative or symbolic meaning.,"literal. The word ""kill"" is used non-metaphorically in the context of the story",2
"literal. The explosion directly caused the death of the astronauts, making it a literal action.",literal. To indicate the direct result of the failure of the joint,2
literal. To avoid loss of life and permanent harm.,literal. To emphasize the severity of their actions and the impact they have on the victims,1
literal. German soldiers are in direct danger of being killed by Russian military weapons.,"literal. Because it means physically harming or eliminating people, not metaphorical killing",2
literal. Death and destruction caused by warfare prompted an international ban on the use of chemical weapons.,literal. Because it refers to the physical act of causing death intentionally or unintentionally in a violent manner,2
literal. Shorty is seen as a threat or traitor by the campesinos.,"literal. It means physically harming or eliminating him, not metaphorically harming or eliminating him",3
literal. The statement is referring to causing harm or death intentionally in a violent act.,literal. It refers to the physical act of causing death intentionally or unintentionally,3
"metaphor. Disagreement, lack of support, or financial concerns may have led to the deal's cancellation.","metaphor. Negotiations failed, MCA management rejected the offer, causing the deal to be terminated",2
metaphor. Wind shear caused dangerous conditions leading to fatal accidents resulting in loss of lives.,"literal. The word ""kill"" is used non-metaphorically because it refers to the direct result of the wind shear",2
metaphor. Reduced danger may diminish the excitement and challenge of the rally.,metaphor. To emphasize the danger of not taking action to reduce risk,2
metaphor. To emphasize the need to remove ineffective programs for the benefit of the organization.,literal. To focus resources on those programs that are most effective and effective at reducing costs,2
"metaphor. The storm caused destruction and devastation, resulting in loss of life and displacement.","literal. The word ""kill"" is used non-metaphorically because it refers to literal deaths",2
"metaphor. It means he was targeted or defeated in the election, not physically harmed.",literal. Pierce was killed in a violent incident and not metaphorically,1
metaphor. Traumatic experience led to increased focus on work and shifted management priorities.,"literal. Possible reasons: loss of life, accident, trauma, depression, lack of support, challenging circumstances",1
"metaphor. It means they died, not necessarily murdered.","literal. The word ""kill"" is used non-metaphorically in this context because it refers to literal deaths",2
metaphor. It emphasizes the severity and impact of the crash on JAL and its operations.,literal. To convey the severe impact and harm caused by the crash on the carrier's reputation and operations,3
metaphor. The agreement would effectively end the Shoreham project while still benefiting the Long Island Lighting Company.,"literal. Negotiations are ongoing, an agreement is possible, but still likely to be reached without Shoreham",2
metaphor. - To maintain profits from current rocket,metaphor. To indicate that Thiokol is trying to prevent the development of a better rocket,2
"metaphor. The individuals were not actually killed, but rather experienced severe consequences or injuries.","literal. The pilot was physically killed in the crash, resulting in the loss of the navigator",1
metaphor. It implies significant harm or damage to the area or industry being discussed.,"literal. The sentence is referring to killing, not injuring or destroying something",1
"metaphor. Because it describes the tragic result of the crash, not an intentional act of violence.",literal. It describes the physical act of causing death intentionally or unintentionally in a violent manner,2
metaphor. Tax reform act made employee leasing less financially advantageous or profitable.,metaphor. To indicate the physical or literal destruction of the employee,1
metaphor. Not meant literally; the metalworker did not physically kill anyone in the riots.,"literal. The word ""kill"" is used non-metaphorically because it refers to the physical act of causing death",2
metaphor. To emphasize seriousness and urgency of the threat.,"literal. The threat was a literal use of the word ""kill""",2
metaphor. To emphasize the severity of the situation and the intensity of the violence.,"literal. The word ""kill"" is used non-metaphorically because it refers to physical harm or death",2
"metaphor. The gas caused respiratory issues, choking, and other health problems leading to fatalities and injuries.","literal. The word ""kill"" is used non-metaphorically because it refers to literal deaths",2
"metaphor. Seat belts did not provide necessary safety for rear-seat passengers, leading to injuries or deaths.","literal. Lack of safety features, inadequate materials, or design flaws",2
"metaphor. It implies causing harm or destruction, not necessarily literal death.","literal. Because ""kill"" is used non-metaphorically to describe the physical act of causing death",2
metaphor. to emphasize the severity of the losses suffered by the Soviet troops in the war.,literal. To indicate the physical death of Soviet troops in battle,2
"metaphor. The woman is not physically killing anyone, but is aiding in terrorist activities.",literal. To indicate the physical act of causing the death of someone intentionally,2
"metaphor. Restricts autonomy, diminishes creativity, reduces sense of ownership and control over work.","literal. Decreased motivation, lack of individual autonomy, centralization reduces individual freedom and fosters groupthink",2
metaphor. To suggest a significant decrease or loss in value or performance.,metaphor. To indicate a negative impact or collapse in the market,2
metaphor. Metaphorically means to destroy or ruin reputation or reputation.,literal. The man on the tape said Indians ritualistically kill and mutilate one another,1
metaphor. To describe the severity of the violence and destruction in the conflict situation.,"literal. The word ""kill"" is used non-metaphorically because it refers to literal deaths",2
metaphor. To emphasize the seriousness of the consequences for not complying with their demands.,"literal. The word ""kill"" is used non-metaphorically because it refers to physically harming or eliminating the emissary",1
"metaphor. The virus is inactivated, no longer able to cause infection or harm.","literal. It is referring to the physical action of destroying the virus, not a metaphorical concept",2
"metaphor. Because people cannot literally be killed, only living beings can be killed.",literal. The crash caused the deaths of 16 people,2
literal. To describe the action of being hit or struck by a moving vehicle.,metaphor. to describe the physical impact and severity of the injury,2
"literal. News of filing caused positive reaction in stock price, not physical knocking or impact.",metaphor. It implies a negative impact or upset,1
"literal. The word ""knock"" is used non-metaphorically to describe destabilizing Noriega with economic sanctions.","metaphor. To cause a negative impact or upset, like knocking a object off balance",2
literal. It is used to indicate people physically coming to the speaker's door to ask for help.,"metaphor. Fear of negative consequences, potential backlash, lack of trust in media",1
literal. Increased provisions for loan losses reduced the equity-to-assets ratio.,"metaphor. Increased provisioning lowered loan-to - value ratios, preventing banks from utilizing equity for investment",2
"literal. Literal action of hitting or striking with force, causing injury or harm to the person.",metaphor. to describe the physical impact and severity of the injury,2
literal. Literal description of physical impact on glasses due to jostling in a crowded area.,literal. The action of being bumped or bumped into is described in the context of physical contact,3
literal. The action of the hug physically dislodged Spinks's hat from his head.,metaphor. It implies knocking something off or missing something,1
literal. Literal action of knocking on door to get someone's attention or gain entry into building.,metaphor. She was delighted to have visitors and wanted to show off the museum,1
"literal. The verb ""knocked"" is used literally to describe the physical action of the event.",metaphor. It caused physical discomfort or shock,2
metaphor. Surprise or shock.,"metaphor. It implies causing harm or defeat, not physically knocking over",1
"metaphor. The earthquake caused damage to the computer equipment, rendering it inoperative.",metaphor. to indicate that the earthquake caused physical damage or destruction to equipment,3
metaphor. The regulation was challenged and overturned in court due to legal disputes and opposition.,metaphor. Both cases are legal battles over regulations that were challenged or knocked out in court,3
metaphor. Because it implies a forceful and effective removal or elimination of the gene.,metaphor. It implies knocking out or eliminating the virus or cancer gene,3
metaphor. It implies a sudden and forceful disruption of services.,metaphor. It caused damage or interruption in services,3
metaphor. To conceal their actions and move secretly without being seen or detected.,metaphor. To conceal their activities and avoid detection,3
metaphor. To emphasize the significant transformation and opulence of Baring's new residence and lifestyle.,metaphor. To indicate bringing together different types of assets or interests into one place for entertainment or pleasure,1
metaphor. 1. Seeking new market opportunities.,metaphor. To indicate a return or reappearance in a prominent or influential position,2
metaphor. Bases vulnerable to attacks or destruction at that time.,metaphor. To indicate that defenses were effective and able to withstand significant damage,2
metaphor. They wanted to remove it from consideration or prevent it from being approved.,metaphor. It implies defeating or overturning the amendment in court,2
"metaphor. Both instances involve forcefully striking someone, but one is literal and the other is figurative.",metaphor. To indicate causing something to fall or fail suddenly or unexpectedly,2
"metaphor. Impressed by Davies' unique and clear conducting style in Beethoven's ""Eroica"" Symphony.",metaphor. It means to knock out or disable something,1
"metaphor. The president can selectively reject items in a spending bill, preserving the rest of the bill.",metaphor. To remove or amend an item from a spending bill without the need for a presidential veto,2
"metaphor. Limited funding, technological limitations, lack of successful testing, and insufficient preparation.",metaphor. It implies that the U.S. can't significantly reduce the effectiveness or range of an outdated weapon,1
"metaphor. Competition, changing consumer preferences, economic conditions.",metaphor. To indicate they have been unable to contribute or impact the market in a significant way,2
metaphor. To describe the forceful impact of water on the fish's respiratory system.,"literal. The word ""knock"" is used non-metaphorically to describe the physical action of knocking a fish unconscious",2
metaphor. Grand Metropolitan wants to outbid Seagram and secure the acquisition of Martell & Cie.,metaphor. To outbid and thwart competition in a strategic business move,2
metaphor. To outbid and outmaneuver Seagram in acquiring Martell & Cie.,metaphor. To outbid and thwart competition in a strategic business move,3
"metaphor. It means removing or eliminating them from consideration, not physically knocking something down.",metaphor. It implies that they are not important or effective enough to be knocked off the list,2
"metaphor. ""Knock"" is used metaphorically to suggest quickly and easily completing tasks, like making hamburgers.","metaphor. Metaphorically means to defeat or eliminate them, not physically knock them out",1
metaphor. - To indicate impact and destruction,"literal. The word ""knock"" is used non-metaphorically to describe the action of the cannonball knocking down the chimney",2
metaphor. It refers to causing someone to lose consciousness with a well-placed punch or strike.,metaphor. It means to injure or knock someone out physically,3
metaphor. Jesse has faced setbacks or failures repeatedly in the past.,metaphor. It implies being defeated or out of the box in a specific situation,2
metaphor. To address antitrust concerns and prevent monopoly accusations.,metaphor. To show that they are actively considering and evaluating the acquisition proposal,2
metaphor. To avoid excessive risk and potential negative consequences.,metaphor. Maintaining professionalism and avoiding legal issues,2
"metaphor. Power failure caused elevators to stop working, forcing individual to climb stairs.",literal. Describing a physical action of moving up and down in a confined space,1
"literal. Low administration expenses, strong finances, good repayment record, AAA rating, raised capital from global markets.","literal. High financial stability, proven track record, strong financial management, and commitment to lending",2
literal. to caution against excessive risk-taking and potential financial instability.,literal. To prevent losses and maintain stability in the market,2
literal. It refers to the act of allowing someone to temporarily use something without transferring ownership.,literal. To provide support and assistance to GM during conventions,1
literal. To describe the action of one bank providing funds to another temporarily.,literal. To slow down inflation and stabilize the economy,1
literal. To allow the teenager to play chamber music and showcase his talent at Carnegie Hall.,"literal. Literal use signifies providing or borrowing something, not just physically lending it",1
literal. Merrill wanted to lend credibility to the offering by introducing the securities products themselves.,literal. To provide credibility and authenticity to the offering,3
"literal. Low demand for loans, surplus of funds, lack of qualified borrowers, economic downturn.",literal. Lending is a literal action involving providing money or resources to someone with a loan,2
literal. Cohen wanted Kravis to stay out of the deal to protect Shearson's $4 billion loan.,literal. Mr. Cohen wanted to avoid influencing the outcome of the deal and wanted to ensure that Shearson's financial performance was fair and consistent,2
"literal. Financial assistance, investment, promoting development, fostering economic growth, supporting infrastructure projects, poverty reduction initiatives.",literal. to provide financial assistance and stability to countries facing economic hardship,2
literal. Different countries have different legal restrictions on lending to specific countries for political reasons.,literal. Lending funds is prohibited under U.S. regulations,2
"literal. Collaboration, sharing resources, support, training, mutual assistance, strengthen relations, enhance capabilities, achieve objectives.",literal. The Navy provided planes for use by the Coast Guard and customs,2
literal. To provide financial support for real estate projects and investments.,"literal. First Boston Corp. provided financial adviser for loan, indicating agreement between the two parties",2
"literal. Data, election, trade deficit improvements are temporary factors affecting the dollar's downward trend.",literal. The improved data and deficit reduction will only add temporary support to the dollar,2
literal. To maintain stability and stimulate economic growth.,literal. To prevent inflation and stabilize the economy,2
literal. It is referring to providing financial support or assistance to Brazil for economic reasons.,literal. They have a financial interest in seeing progress made in Brazil,3
"literal. High risk, low return, political instability, economic uncertainty, limited collateral, unreliable repayment history.",literal. Bolivia had to borrow from a limited number of banks due to its economic difficulties,2
