sent1,sent2,label,matrics
literal. To indicate the action of an aircraft taking off or becoming airborne.,"literal. The word ""fly"" is used non-metaphorically to indicate the physical action of flying",0,"[0.3571428571428572, 0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.25, 0.46153846153846156, 0.42938931297709926]"
literal. Describes the action of a customer being transported in an aircraft for a specified distance.,literal. Clear and direct description of customer being transported by airplane for a specific distance,0,"[0.4365699263480883, 0.20046578250677521, 0.07196207577166291, 2.081572136844798e-308, 0.5, 0.2, 0.5, 0.39917853934026437]"
literal. Literal transportation of body by plane for burial.,literal. The body was physically transported to Damascus for burial,0,"[0.3, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5555555555555556, 0.125, 0.4444444444444444, 0.21978021978021975]"
"literal. Literal reference to British rule and colonization, no figurative or symbolic meaning implied.",literal. To emphasize the aggressive behavior and power grab by the British in the colonies,0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.14184397163120566]"
"literal. Literal description of piloting planes, engaging in recreational activities, not metaphorical.",literal. To emphasize the intense focus and dedication of the aces on their aircraft,0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0819672131147541]"
literal. To indicate rapid movement or travel by air.,"literal. The word ""fly"" is used non-metaphorically to describe the action of passengers traveling by air",0,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5555555555555556, 0.25, 0.5555555555555556, 0.32538659793814434]"
literal. literal transportation of Mr. Quayle to the event.,literal. It refers to the physical act of traveling by airplane,0,"[0.36363636363636365, 0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4444444444444444, 0.125, 0.3333333333333333, 0.34307065217391297]"
literal. Literal action of traveling by plane to a specific destination for personal observation or assessment.,literal. To travel by airplane,0,"[0.044321263344933554, 2.465452111120697e-309, 2.465452111120697e-309, 2.465452111120697e-309, 0.25, 0.06666666666666667, 0.1875, 0.2118288590604027]"
"literal. Because ""flying ace"" refers to a pilot, not someone who actually has the ability to fly.","literal. Because it refers to the physical action of flying, not a metaphorical concept",0,"[0.4035588735026947, 0.12417196107775222, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.47058823529411764, 0.125, 0.29411764705882354, 0.28718074055969695]"
metaphor. Lack of investor confidence and support.,"metaphor. It required extensive negotiations and coordination between different parties, not a simple physical action",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.2857142857142857, 0.12820512820512822]"
"metaphor. The plan may not be successful or accepted, but there are benefits in proposing it.","literal. ""fly"" refers to the possibility of operating an airline without a fixed base",1,"[0, 0, 0, 0, 0.0625, 0.0, 0.0625, 0.03164556962025316]"
metaphor. - To indicate moving swiftly or working efficiently in their roles as border patrol agents.,literal. They are physically transporting themselves and their belongings across the border for the U.S. Customs Service,1,"[0.11764705882352941, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.062111801242236024]"
metaphor. It symbolizes a threatening and invasive force or idea that consumes and controls the mind.,"literal. The word ""fly"" is used non-metaphorically to describe the action of the attachment",1,"[0.06191984998215582, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.125, 0.0, 0.125, 0.03164556962025316]"
metaphor. to emphasize the excitement and energy brought by the celebrities and media contributors.,"literal. Because it means to provide support or influence, not literally fly",1,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
metaphor. - Passed easily and confidently,"literal. The word ""fly"" is used non-metaphorically to indicate passing a polygraph test",1,"[0, 0, 0, 0, 0.4, 0.0, 0.4, 0.07462686567164178]"
metaphor. to convey the speed and intensity of the music and its impact on the listener.,"metaphor. He creates images with music and movement, creating a sense of movement and rhythm in the music",1,"[0.3333333333333333, 0.11764705882352941, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.13333333333333333, 0.3125, 0.1851851851851852]"
"metaphor. Aircraft can quickly return to Central Europe, rendering Gorbachev's proposal ineffective unless they are destroyed.",literal. To prevent aircraft from operating in crisis situations and maintain peace and stability,1,"[0, 0, 0, 0, 0.11764705882352941, 0.0, 0.058823529411764705, 0.06329113924050632]"
metaphor. To convey the rapid and widespread dissemination of information in a bureaucratic environment.,metaphor. It implies a continuous and seamless movement of information or documents,1,"[0.35270071870442254, 0.0769528840809649, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.35714285714285715, 0.07692307692307693, 0.2857142857142857, 0.26956521739130435]"
metaphor. To capture fast-moving objects/events that are too quick to be seen clearly with the naked eye.,literal. To describe the action of the cameras capturing the images,1,"[0.10537786886996536, 1.289604477082714e-308, 1.289604477082714e-308, 1.289604477082714e-308, 0.15789473684210525, 0.0, 0.15789473684210525, 0.09146341463414633]"
"metaphor. Rumors spread quickly and widely, creating a sense of unease and uncertainty within the company.","metaphor. Disgust, desire to sell, fear of failure, uncertainty about market direction and performance",1,"[0.24767939992862334, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.25, 0.0, 0.1875, 0.12658227848101264]"
"metaphor. Mr. Tyson had to quickly return, like a bird flying back to its nest.",literal. Because it refers to the physical act of traveling by airplane,1,"[0.0649000652559504, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.06802721088435373]"
metaphor. Orion Air will provide pilots to operate Eastern aircraft in case of a strike.,literal. Eastern is using Orion to provide pilots for its aircraft if contract talks end in a strike,1,"[0.4444444444444444, 0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6, 0.14285714285714285, 0.4666666666666667, 0.34773284313725494]"
"metaphor. To indicate the operation of flights, not the physical act of flying.","literal. ""fly"" refers to the literal act of operating aircraft within the designated airspace",1,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.08333333333333333, 0.3076923076923077, 0.3254877014418999]"
metaphor. To ensure operations continue smoothly despite potential labor strikes or disruptions.,literal. Eastern is preparing to replace non - union workers with non - union employees for operational and financial reasons,1,"[0, 0, 0, 0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.078125]"
metaphor. To convey a rapid and intense exchange of accusations and hostility between Cohen and Kravis.,"literal. The word ""fly"" is used non-metaphorically to describe the rapid and aggressive actions of the accusers",1,"[0.17647058823529413, 0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.13333333333333333, 0.375, 0.15527950310559008]"
"metaphor. To convey the idea of excitement, mystery, or speed associated with flying saucers.",literal. To convey the idea of flying without the need for literal flying,1,"[0.42736665168106897, 0.308653692880772, 0.2525348396297225, 0.18519221572846323, 0.42857142857142855, 0.3076923076923077, 0.42857142857142855, 0.36770583533173457]"
metaphor. - It suggests being accepted or successful in the face of opposition or criticism.,metaphor. It implies support or endorsement of the Fed's actions,1,"[0.3032653298563167, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.35714285714285715, 0.07692307692307693, 0.2857142857142857, 0.17241379310344826]"
metaphor. Idea was not well received or accepted by others in the firm or target audience.,literal. The speaker is referring to the firm's marketing efforts and expectations,1,"[0.05971094254781577, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.125, 0.06666666666666667, 0.125, 0.032051282051282055]"
"metaphor. to operate or control an aircraft in this context, to indicate piloting responsibilities",literal. Eastern is using Orion to provide pilots for its aircraft if contract talks end in a strike,1,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.1388888888888889]"
"metaphor. Sedatives can induce a state of relaxation or numbness, allowing people to mentally ""escape"" without physically flying.","literal. Sedatives can help with memory loss, but people may not need to travel as much to forget",1,"[0.2222222222222222, 0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.058823529411764705, 0.2222222222222222, 0.20666666666666667]"
metaphor. - To emphasize speed and efficiency in developing advanced aerospace technology.,literal. To describe the action of the aircraft traveling at high speeds,1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.18181818181818182, 0.0, 0.18181818181818182, 0.08333333333333333]"
literal. Yamaha wants to establish itself as a high-end brand in the market.,literal. Yamaha is focusing on higher-end instruments for marketing and prestige,0,"[0.15159143965003283, 0.08337529180751807, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.14648437500000003]"
literal. conflict of interest or ethical concerns.,metaphor. Riney's actions caused controversy and drew attention to the winery,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. To indicate physically taking hold of something or someone in a forceful manner.,"literal. The word ""grab"" is used non-metaphorically to describe physical action of forcibly taking something",0,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.0, 0.35714285714285715, 0.21276595744680848]"
literal. - Increased popularity or demand,"metaphor. Increased competition, improved marketing strategies, and more efficient distribution channels",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.07692307692307693]"
literal. It is used to describe physically taking hold of something or someone.,literal. The action of physically taking hold of something is described in the sentence,0,"[0.5, 0.30769230769230765, 0.25, 0.18181818181818182, 0.6153846153846154, 0.3333333333333333, 0.46153846153846156, 0.5725190839694658]"
"literal. The word ""grabbed"" is used non-metaphorically to describe physically taking hold of something.",literal. To physically take hold of something quickly and forcefully in a literal sense,0,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4666666666666667, 0.2857142857142857, 0.4666666666666667, 0.4017857142857143]"
literal. to physically seize or take hold of something in a forceful or aggressive manner.,"literal. Stuffing people is a normal part of traveling, and shouldn't be interpreted as aggression",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.2, 0.13333333333333333]"
literal. Directly instructs someone to physically take a mitt and sit down.,metaphor. To indicate taking action or intervening in a situation with little or no input from the person being grabbed,0,"[0.05000000000000001, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.1171875]"
metaphor. Metaphorically refers to taking advantage of opportunities to earn rewards or benefits.,"literal. Literal action of physically taking hold of something, like a seat or fare",1,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.23076923076923078, 0.11450381679389314]"
metaphor. To describe taking on too much without proper planning or consideration.,metaphor. To avoid being overwhelmed by information or overwhelmed by unexpected circumstances,1,"[0.25, 0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.09090909090909091, 0.25, 0.21296296296296297]"
"metaphor. Young Miss Mills stood out with her talent and determination, overshadowing her mentor's presence.",metaphor. Miss Mills was able to capture the attention of her audience due to her unique style and presence,1,"[0.3157894736842105, 0.05555555555555554, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4375, 0.06666666666666667, 0.375, 0.2768759018759019]"
metaphor. Manned launches are becoming less significant in comparison to trade negotiations.,"literal. Because they are significant events in the space industry, attracting media coverage and attention",1,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.12195121951219512]"
metaphor. To emphasize aggressiveness and competitiveness in capturing market share and attracting consumer attention.,metaphor. To increase market share and attract more customers,1,"[0.3187519004096849, 0.21515753277653726, 0.08196477439106181, 1.2766437377119805e-308, 0.42857142857142855, 0.3076923076923077, 0.42857142857142855, 0.4362139917695474]"
metaphor. To capture attention and engage the audience through compelling storytelling and heightened emotions.,metaphor. To convey a strong emotional response and create a sense of urgency or excitement,1,"[0.2, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.21428571428571427, 0.18124507486209612]"
metaphor. To emphasize the speed and force of the theft.,literal. Because it describes the physical action of physically taking hold of something quickly and forcefully,1,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.1111111111111111, 0.3, 0.2977594339622642]"
metaphor. - Increase market share,metaphor. To gain a strategic position or influence in the market,1,"[0.18181818181818182, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.5, 0.1785714285714286]"
metaphor. - To promote a different candidate,metaphor. To indicate that Democrats are actively seeking out and securing interviews with potential candidates for vice president,1,"[0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.2, 0.5, 0.1851851851851852]"
metaphor. The speaker is emphasizing the urgency and instinctual protective reaction of the woman.,literal. To indicate physically taking hold of something quickly and forcefully,1,"[0.1384182521267043, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.14285714285714285, 0.0, 0.07142857142857142, 0.072992700729927]"
metaphor. Philip Morris has more resources and power to dominate the market and push out competitors.,metaphor. To aggressively take control and reduce competition in a market,1,"[0.17310993243825867, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.25, 0.0, 0.1875, 0.12903225806451613]"
metaphor. Because it indicates a sudden and forceful increase or improvement in the value of gold.,metaphor. Symbolizes taking control or dominance in a situation,1,"[0.2041892551270785, 1.022256390985498e-308, 1.022256390985498e-308, 1.022256390985498e-308, 0.25, 0.0, 0.1875, 0.13071895424836602]"
"metaphor. The word ""grab"" is used metaphorically to describe the action of the protein binding to plasminogen.","literal. The word ""grab"" is used non-metaphorically to describe the action of physically taking something in",1,"[0.5871331642584223, 0.5010203001671871, 0.40260559834863247, 0.2890501731733771, 0.6470588235294118, 0.5625, 0.6470588235294118, 0.527810650887574]"
metaphor. To compete and attract readers in response to Elle's success and popularity.,metaphor. To gain market share and attract new customers,1,"[0.28496906152442425, 0.16029509710748865, 1.4266737208830245e-308, 1.4266737208830245e-308, 0.2857142857142857, 0.15384615384615385, 0.2857142857142857, 0.15873015873015875]"
"metaphor. High cost, limited availability, lack of interest, logistical challenges, fear of flying.","metaphor. Concorde is a transportation product, not a living organism, cannot physically be grabbed",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03816793893129772]"
metaphor. Competition for members and power within unions intensifies.,"metaphor. Electricians are underrepresented in factories, leading to competition and resentment",1,"[0.18181818181818182, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.16304347826086954]"
"literal. He physically caught or seized something, likely a football, to make a critical play.",metaphor. Caldwell quickly grasped the concept and used it to his advantage,0,"[0.0649000652559504, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03401360544217687]"
"literal. Literal use highlights inability to understand, comprehend, or internalize concept or idea.",metaphor. Lack of understanding or awareness of its importance or application,0,"[0.15159143965003283, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.0, 0.23076923076923078, 0.07812500000000001]"
literal. The plant's tendrils physically wrapped around and clung to the air for support.,"literal. The word ""grasping"" is used non-metaphorically to indicate grasping at or occupying a position previously empty or vacant",0,"[0.15789473684210523, 0.05555555555555554, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.07142857142857142, 0.2, 0.10344827586206898]"
literal. Because they all have a chance of winning and reaching the top position in the competition.,metaphor. - Strong leadership,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. Moyers fails to understand his own role in shaping the negative political ad landscape.,metaphor. Grasping concepts is difficult because they are new to him,1,"[0.1263898051634325, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.0684931506849315]"
"metaphor. Students are not physically grasping information, but rather understanding and retaining it effectively.","metaphor. Increased understanding, attention, and skill gain through practice",1,"[0.12750076016387393, 1.2766437377119805e-308, 1.2766437377119805e-308, 1.2766437377119805e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.07407407407407407]"
metaphor. The editorial did not fully understand or comprehend the reasons for direct funding.,metaphor. opinion did not grasp the implications of funding directly with taxpayer money,1,"[0.2849111011207126, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.07692307692307693, 0.35714285714285715, 0.320863309352518]"
metaphor. Lack of understanding leads to more unexpected and unwelcome events.,"metaphor. Historical perspective, lack of understanding of current events, fear of change, lack of understanding of economic issues",1,"[0.16666666666666669, 0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.45454545454545453, 0.2, 0.45454545454545453, 0.17094017094017094]"
"metaphor. Lack of insight, limited perspective, cultural ignorance, oversimplified understanding, failure to empathize.",literal. The speaker lacks understanding or awareness of the cultural context or challenges faced by the native people,1,"[0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.11111111111111112]"
metaphor. Lack of cultural understanding hindered communication and negotiation.,literal. He might have been able to negotiate a favorable agreement with the Japanese if he had understood their culture and politics better,1,"[0.043478260869565216, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.2222222222222222, 0.14423076923076925]"
metaphor. Readers may not understand the message due to lack of understanding or insight.,"metaphor. ""Grasp"" is used metaphorically to indicate understanding and retention of the message and benefit",1,"[0.4, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.07692307692307693, 0.2857142857142857, 0.3024034672970843]"
metaphor. Authors are beginning to understand this simple fact more clearly.,metaphor. to understand or accept the concept quickly and effectively,1,"[0.27145122541078787, 0.10053749089288437, 2.0133300850710214e-308, 2.0133300850710214e-308, 0.2727272727272727, 0.1, 0.2727272727272727, 0.23445463812436282]"
literal. Referring to physical action of kicking a football in a sports context.,"literal. The word ""kick"" is used non-metaphorically to describe a physical action",0,"[0.38335183942888473, 0.08364040132993847, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.46153846153846156, 0.08333333333333333, 0.3076923076923077, 0.2883720930232559]"
literal. Kick is used non-metaphorically as a physical action in sports for scoring and starting play.,metaphor. To emphasize the action of kicking the ball in the game of football,0,"[0.12383969996431167, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.23529411764705882, 0.0, 0.17647058823529413, 0.0949367088607595]"
"literal. It is a literal action described in a specific event, not a symbolic or figurative use.",literal. To describe the physical action of kicking a chair in a sports context,0,"[0.28825633821621055, 0.06208598053887611, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.35294117647058826, 0.0625, 0.23529411764705882, 0.17964071856287425]"
"literal. Literal physical action, expressing frustration or anger, not meant metaphorically in this context.","literal. The word ""kick"" is used non-metaphorically to describe physical action",0,"[0.1384182521267043, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2857142857142857, 0.07692307692307693, 0.21428571428571427, 0.072992700729927]"
literal. To physically disrupt and obstruct legislative proceedings.,metaphor. To physically confront and confront forcefully with force or aggression,0,"[0.2727272727272727, 0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.14285714285714285, 0.375, 0.30789825970548856]"
literal. To physically encourage the horse to move or go faster.,literal. The action of physically kicking is described for emphasis and detail,0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.18181818181818182, 0.13513513513513514]"
"literal. Professional courtesy, judicial decorum, respect for colleagues, maintaining harmonious working environment.",metaphor. Metaphorically used to indicate the court ruling or action will have negative consequences on the judges,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Legal obligations, financial investments, government contracts, potential backlash.",metaphor. Mining industry analysts consider it unlikely Impala would be kicked off the land before the lease expires in the year 2003,1,"[0.04545454545454546, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.04854368932038835]"
"metaphor. Greed causes irrational decision making, leading to a loss of common sense and judgment.",metaphor. Common sense often flies out the window because greed overwhelms it,1,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.26666666666666666, 0.07142857142857142, 0.2, 0.21471088435374147]"
metaphor. To generate more revenue from a wider range of taxpayers and address income inequality.,"metaphor. A higher income tax rate leads to higher revenue generation, offsetting the negative impact of the lower top rate",1,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4666666666666667, 0.0, 0.26666666666666666, 0.1935483870967742]"
metaphor. The signal is being redirected or bounced back to Europe via satellite for international calls.,metaphor. To indicate sending a message or signal back to the sender,1,"[0.29855471273907885, 0.06513921005216265, 1.594335087959687e-308, 1.594335087959687e-308, 0.375, 0.06666666666666667, 0.25, 0.27332621082621084]"
metaphor. Increased demand or other factors offset the expected effects of increased slaughterings on beef prices.,metaphor. Increased slaughterings of cattle caused by expected low prices led to increased market activity,1,"[0.3742027940126471, 0.06682192750225839, 2.081572136844798e-308, 2.081572136844798e-308, 0.4375, 0.13333333333333333, 0.25, 0.26816911250873515]"
metaphor. The article's impact was significant and influential in starting the rally on Monday.,metaphor. It implies initiating or triggering the rally or market movement,1,"[0.20762737819005644, 0.07613003866968739, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2, 0.07142857142857142, 0.2, 0.18653690186536898]"
"metaphor. To convey a sense of boldness, aggression, and defiance in their actions and behavior.",metaphor. To show aggression and threat,1,"[0.11156508007421491, 0.044626032029685965, 4.9648108639081e-309, 4.9648108639081e-309, 0.26666666666666666, 0.14285714285714285, 0.26666666666666666, 0.18124507486209615]"
metaphor. To forcibly remove or expel them from the situation or place.,metaphor. It implies aggression or retaliation,1,"[0.12262648039048077, 8.18558927632837e-309, 8.18558927632837e-309, 8.18558927632837e-309, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08771929824561403]"
metaphor. To suggest giving a portion of their salary as a payment or bribe.,"metaphor. Independence, choice, autonomy, financial rewards, cultural tradition",1,"[0.05904581909262685, 1.051050468137224e-308, 1.051050468137224e-308, 1.051050468137224e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.03731343283582089]"
"metaphor. To indicate a sudden and forceful impact on the economy, without actually physically kicking anything.","metaphor. It implies a sudden increase or increase in supply, not a physical action of kicking dirt",1,"[0.23529411764705885, 0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3125, 0.06666666666666667, 0.3125, 0.15527950310559008]"
"metaphor. Not literally kicked, but removed or expelled from the club for not meeting the standards.",metaphor. Front-runners are not welcome in the Front Runner Club,1,"[0.16464349082820792, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.25, 0.0, 0.25, 0.12987012987012989]"
metaphor. to indicate the start or beginning of the series of documentaries being shown on television.,metaphor. To start or initiate the show,1,"[0.15797316950260823, 0.046075507771594075, 6.15128447160133e-309, 6.15128447160133e-309, 0.3125, 0.13333333333333333, 0.3125, 0.295364238410596]"
metaphor. 1. To promote Knudsen,metaphor. To create a sense of chaos or change in the organization,1,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.0, 0.4, 0.17543859649122806]"
metaphor. Market volatility triggered by arbitrage trading caused a decrease in stock and futures prices.,metaphor. To indicate a sudden increase or boost in activity or interest in the stock market,1,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.26666666666666666, 0.16556291390728475]"
"metaphor. ""kick"" is used to convey an air of lightheartedness and carefree attitude.",metaphor. To convey the physical act of riding a bicycle,1,"[0.22224546620451535, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.3076923076923077, 0.08333333333333333, 0.3076923076923077, 0.2485236220472441]"
metaphor. - To start or initiate,metaphor. To start or initiate a celebration or event,1,"[0.5555555555555556, 0.375, 0.2857142857142857, 0.16666666666666669, 1.0, 1.0, 1.0, 0.5904761904761906]"
metaphor. It conveys a relaxed and casual attitude towards observing the situation.,literal. To describe the physical action of the aircraft moving forward in a determined manner,1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.08333333333333333, 0.08130081300813008]"
"metaphor. It means to reject or dismiss someone or something, possibly due to lack of interest.",metaphor. It implies forceful action or influence,1,"[0.11847987712695618, 0.046075507771594075, 6.15128447160133e-309, 6.15128447160133e-309, 0.1875, 0.06666666666666667, 0.1875, 0.16924208977189112]"
metaphor. To convey feeling of being mistreated or emotionally hurt.,metaphor. To indicate being kicked or attacked in a forceful or negative manner,1,"[0.30769230769230765, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.1111111111111111, 0.4, 0.3064320388349515]"
"metaphor. To discuss, brainstorm, and exchange ideas in a casual and informal manner.",metaphor. to start or initiate a project or idea at the lunch,1,"[0.1533407357715539, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.3076923076923077, 0.08333333333333333, 0.23076923076923078, 0.2446705426356589]"
metaphor. - Emphasize the contrast between Ferraro's mistakes and Bush's blunders,"metaphor. TV focused on Mr. Bush's mistakes, overshadowing Ms. Ferraro's own flaws",1,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.2727272727272727, 0.3333333333333333, 0.13513513513513514]"
metaphor. because it implies forceful removal or rejection of someone from power or authority.,metaphor. It implies that the expulsion led to the hiding of the dictator,1,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.22706834532374098]"
metaphor. Because it implies starting or initiating something with energy and enthusiasm.,metaphor. They are still optimistic and will continue to work to raise money for the museum,1,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08064516129032259]"
"metaphor. The word ""kick"" is used metaphorically to convey forceful action or sudden release of something.","literal. The word ""kick"" is used literally to convey the forceful action of kicking the water back into the field",1,"[0.5, 0.3157894736842105, 0.16666666666666669, 0.11764705882352941, 0.625, 0.4, 0.625, 0.5716463414634148]"
metaphor. - Adds excitement and drama,metaphor. to describe the action of covering or reporting on gossip,1,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.07692307692307693]"
metaphor. To emphasize defeating or dominating someone in a forceful or aggressive manner.,metaphor. To show strength and power in a forceful manner,1,"[0.37040911034085894, 0.24693940689390595, 0.09260227758521475, 1.6483752567447546e-308, 0.46153846153846156, 0.25, 0.46153846153846156, 0.38110236220472443]"
