sent1,sent2,label,matrics
literal. Missed targets refer to failures to meet budget or schedule goals.,"metaphorical. The term ""missed targets"" is referring to failing to meet financial or project goals.",0,"[0.3333333333333333, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6666666666666666, 0.2727272727272727, 0.6666666666666666, 0.41553748870822044]"
"literal. Airline not responsible for missed connections, passengers must find own accommodations.",literal. Refers to a flight that was not caught due to a delay or other issue.,0,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08064516129032259]"
literal. Literal advice to not overlook or skip the book.,"metaphorical. ""miss"" is used to indicate the importance of not overlooking the book.",0,"[0.30769230769230765, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.2222222222222222, 0.5, 0.4330097087378641]"
"literal. literal meaning of ""miss"" is to not be present or attend, not metaphorical or symbolic.","metaphorical. ""miss"" suggests a desire to attend, not a physical action.",0,"[0.2308132432510116, 0.0634736418940282, 1.412335412826535e-308, 1.412335412826535e-308, 0.3125, 0.06666666666666667, 0.25, 0.2036290322580645]"
"literal. ""missed deadlines"" refers to actual deadlines that have been missed or not met.",literal. Refers to actually missing deadlines and not completing tasks on time.,0,"[0.28216057496353797, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.5, 0.23076923076923078, 0.42857142857142855, 0.41481810115350487]"
literal. Fear of missing out on potential profits or gains in the stock market.,metaphorical. Fear of missing the boat is a common expression for fear of missing out on opportunities.,0,"[0.35294117647058826, 0.25, 0.2, 0.07142857142857141, 0.42857142857142855, 0.3076923076923077, 0.35714285714285715, 0.4118104118104117]"
literal. Because he won't miss the challenges and difficulties of traveling for work.,literal. Refers to Mr. Babbitt not missing the physical challenges of traveling for work.,0,"[0.5, 0.23076923076923078, 0.16666666666666669, 0.0909090909090909, 0.5714285714285714, 0.3076923076923077, 0.5714285714285714, 0.5725190839694658]"
"literal. ""Missed"" refers to opportunities not taken advantage of, not a literal physical absence.","metaphor. It is not physically possible to miss opportunities, indicating a figurative meaning.",0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.42857142857142855, 0.0, 0.21428571428571427, 0.14388489208633093]"
literal. To indicate an absence or failure to attend or participate in the beginning of the session.,"literal. - The word ""missed"" suggests a physical absence or failure to attend the session.",0,"[0.466759103489572, 0.3125618996581956, 0.20196307362529559, 0.14586221984049128, 0.5294117647058824, 0.3125, 0.47058823529411764, 0.4563492063492062]"
"literal. ""Missed"" means failed to notice or understand, not a physical absence or longing.",literal. Refers to physically not missing the message in tributes to their leader.,0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.0, 0.21428571428571427, 0.14388489208633093]"
"literal. ""Miss"" is used to indicate absence or skipping class, not longing or nostalgia.",literal. The phrase describes the action of the ninth-grader not attending class due to bullying.,0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.14285714285714285, 0.10638297872340424]"
literal. The missed interest payments from Argentina will be compensated by renegotiated Brazilian loans.,"literal. Refers to actual missed interest payments made by Argentina, not a comparison or symbol.",0,"[0.3333333333333333, 0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 0.42857142857142855, 0.15384615384615385, 0.35714285714285715, 0.31631205673758866]"
literal. To deceive and fraudulently claim assets or benefits they were not entitled to.,"literal. The term ""missing shareholders"" refers to individuals who were not on the original list.",0,"[0.2, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.22384751773049644]"
literal. Mr. Olson's departure won't impact the company significantly due to capable leadership and planning.,"literal. ""Miss"" is used in the context of feeling the absence of someone.",0,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.11764705882352941, 0.0, 0.11764705882352941, 0.06756756756756756]"
"literal. The economist focuses on technical details, overlooking the impact of taxes on free-market values.","metaphorical. Economists do not physically miss, but fail to understand the essential concept.",0,"[0.06595414762772626, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.125, 0.0, 0.125, 0.06756756756756756]"
literal. It refers to the feeling of loss or absence when the aspect is no longer present.,literal. Refers to something that will no longer be present or experienced.,0,"[0.27468359591685154, 0.059930966381858505, 1.4668590927248608e-308, 1.4668590927248608e-308, 0.4117647058823529, 0.125, 0.35294117647058826, 0.3097643097643098]"
"literal. Frank Sinatra does not perform or appear in Acapulco, so he is not missed.",literal. Refers to not wanting to miss seeing Frank Sinatra perform in Acapulco.,0,"[0.39572488576635756, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.5333333333333333, 0.14285714285714285, 0.4, 0.2881006006006006]"
literal. To ensure safety and prevent potential failure or accidents.,literal. Because it refers to cracks that may have been overlooked or not detected.,0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3, 0.0, 0.3, 0.14423076923076922]"
literal. It means that you may not have seen or been aware of it previously.,"literal. The phrase ""In case you missed it"" is referring to the possibility of not seeing the film.",0,"[0.2222222222222222, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.2, 0.13071895424836602]"
literal. To ensure you don't overlook or fail to attend these new productions of Sophocles' tragedies.,literal. Refers to not overlooking or failing to attend the new productions of the tragedies.,0,"[0.4989370586835295, 0.20046578250677521, 0.07196207577166291, 2.081572136844798e-308, 0.6470588235294118, 0.375, 0.6470588235294118, 0.6593378034201363]"
literal. Potential loss of market share and revenue if orders are not secured promptly.,"literal. The word ""miss"" is used in its literal sense to convey the idea of not achieving something.",0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10416666666666666]"
metaphor. Failure to act quickly and decisively may result in missed opportunities or advantages.,"metaphorical. Missing the boat refers to missing out on opportunities, not a literal boat.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.2857142857142857, 0.07142857142857142]"
metaphor. Ray Shaw's absence will be felt due to his valuable skills and leadership in the industry.,"literal. The word ""missed"" is used to indicate the genuine absence and loss of someone.",1,"[0.233379551744786, 1.9473252738654987e-308, 1.9473252738654987e-308, 1.9473252738654987e-308, 0.2222222222222222, 0.0, 0.1111111111111111, 0.1488095238095238]"
metaphor. The editorial fails to address the main issue or argument effectively in the discussion.,"metaphorical. The editorial is not physically missing a point, but failing to address the main issue.",1,"[0.375, 0.26666666666666666, 0.14285714285714285, 0.07692307692307693, 0.6, 0.5, 0.6, 0.37910528449790515]"
"metaphor. Ingredients are not physically absent, but are lacking in quantity or quality.","literal. The word ""missing"" is used to describe physical ingredients that are not present.",1,"[0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.08333333333333333, 0.23076923076923078, 0.15267175572519087]"
"metaphor. They prioritize aesthetics over skill, empowerment, or sportsmanship.",metaphorical. Women have not understood the true purpose or meaning of the competition.,1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.0, 0.2222222222222222, 0.05319148936170213]"
"metaphor. High stakes, international pressure, reputation at stake.","literal. The word ""miss"" is used in a literal sense to mean not meeting the deadline.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Feeling disappointed, seeking comfort, rebellious act, escape from reality, expressing frustration and disappointment.","literal. ""Misses a promotion"" is a concrete event that can be physically missed or achieved.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. The Soviet Union is determined to meet the deadline and avoid any negative consequences.,"literal. The sentence is referring to a specific deadline for troop withdrawal, not a feeling.",1,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.26666666666666666, 0.13333333333333333]"
metaphor. Investors are not interested in physical gold due to other investment options and market conditions.,"literal. The phrase refers to the absence of a specific element in a tangible, physical form.",1,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1875, 0.0, 0.125, 0.09375]"
"literal. ""pass"" is used literally as they physically crossed paths on the crags.","metaphorical. ""passing crags"" implies a meeting point, not physically passing over rocks.",0,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.03875968992248062]"
metaphor. Highlighting positive aspects in literature promotes understanding and appreciation of diverse perspectives and values.,"metaphorical. ""pass over"" implies skipping or ignoring, not physically moving past something.",1,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.0]"
literal. - The bomb was deliberately placed or concealed by the separatists.,"literal. The word ""planted"" is commonly used to describe physically placing a bomb in a location.",0,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.1, 0.2727272727272727, 0.16129032258064518]"
literal. referring to the act of intentionally causing conflict or division between two parties.,"metaphor. ""planted"" is used metaphorically to describe the beginning of conflict.",0,"[0.20762737819005644, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2857142857142857, 0.0, 0.2857142857142857, 0.10948905109489049]"
"literal. The term ""plant"" is used non-metaphorically to indicate the physical act of placing a bomb.","literal. The word ""planted"" is used in the context of physically placing a bomb.",0,"[0.5572786498394026, 0.2667316614615943, 0.0722398249791818, 1.928867353251809e-308, 0.6470588235294118, 0.3125, 0.5882352941176471, 0.5645569620253165]"
literal. Optimistic market conditions and favorable weather forecasts for the upcoming planting season.,"literal. The sentence is discussing actual agricultural planting and yield projections, not using plant metaphorically.",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.15151515151515152]"
"literal. Increased demand, favorable weather conditions, higher crop prices.",literal. Refers to the physical act of farmers sowing seeds in the ground for crops.,0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.0, 0.2222222222222222, 0.05208333333333333]"
literal. literal action of putting seeds in soil to grow trees for profit and education.,literal. The sentence describes physically planting trees in the ground for irrigation and education funding.,0,"[0.3333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.07142857142857142, 0.3333333333333333, 0.20000000000000004]"
literal. To deceive enemy pilots and protect actual targets from being bombed.,"literal. Plants like sod and reforestation are mentioned as actual camouflage measures, not metaphorical symbols.",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.16260162601626016]"
literal. Because it refers to the physical act of sowing seeds in the ground for agricultural purposes.,literal. Refers to actual planting of wheat crop in the Northern Plains states.,0,"[0.2827467233044941, 0.06126179004930704, 1.6357440907688813e-308, 1.6357440907688813e-308, 0.35294117647058826, 0.125, 0.35294117647058826, 0.3078982597054887]"
literal. - To damage reputation,"metaphorical. ""Planting"" implies covertly placing something, which is not possible with a physical plant.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. The term ""plant"" is used non-metaphorically to refer to the act of physically sowing seeds.",literal. The sentence describes actual crops being planted and needing rain to grow.,0,"[0.18321292103491182, 0.06616022148482927, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.23529411764705882, 0.0625, 0.23529411764705882, 0.09554140127388534]"
"literal. Possible reasons: weather conditions, market demand, crop rotation, labor shortages, economic factors, government subsidies.",literal. Refers to physically sowing seeds in the ground for the purpose of growing wheat.,0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.06666666666666667]"
"literal. Climate change threatens water scarcity and desertification, urging proactive planting practices for sustainability.","metaphorical. ""planting against desertification"" implies taking action to prevent negative future consequences.",0,"[0, 0, 0, 0, 0.14285714285714285, 0.0, 0.07142857142857142, 0.0]"
"literal. Optimal planting conditions, increased demand, crop rotation, favorable weather, and improved technology.",literal. Refers to the actual act of sowing potatoes in the ground for growth.,0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03816793893129772]"
literal. To establish a source of timber for shipbuilding and to provide food and shelter.,literal. The sentence describes the physical act of placing trees in the ground.,0,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06756756756756756]"
"literal. To restore habitat, protect wetlands, and manage vegetation growth.","literal. The sentence describes actual actions taken by the preserve managers, not symbolic actions.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.04807692307692308]"
literal. To ensure compliance with agricultural subsidy regulations and encourage farmers to grow subsidized crops.,literal. Refers to physically planting crops as part of a government subsidy program.,0,"[0.19786244288317878, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.0, 0.2, 0.10135135135135136]"
literal. Insufficient moisture is hindering the growth and health of the winter wheat crop.,literal. Refers to actual crops that were planted in the ground for agricultural purposes.,0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.07142857142857142]"
literal. Literal action of physically placing seeds or seedlings into the ground for future growth.,literal. Refers to physically planting more trees to grow more fruit for selling.,0,"[0.19786244288317878, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.2, 0.0, 0.2, 0.10135135135135136]"
"literal. Describing the level of production or output in the economy, not referring to literal plants.","literal. Plant capacity refers to actual production capacity, not a metaphorical reference.",0,"[0.23884377019126307, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.375, 0.13333333333333333, 0.25, 0.23846153846153847]"
literal. To clarify the physical location and cultivation status of the ginseng crops on the farm.,literal. The sentence is describing the physical act of planting ginseng on a farmer's land.,0,"[0.3742027940126471, 0.06682192750225839, 2.081572136844798e-308, 2.081572136844798e-308, 0.4375, 0.06666666666666667, 0.375, 0.220125786163522]"
literal. Literal use to describe action of farmers physically planting soybeans in response to market conditions.,literal. Refers to physically planting seeds in the ground to grow soybeans.,0,"[0.35826565528689464, 0.06513921005216265, 1.594335087959687e-308, 1.594335087959687e-308, 0.4375, 0.06666666666666667, 0.375, 0.27332621082621084]"
literal. Non-metaphorically used to indicate physical placement or placement of explosives by the agent.,"literal. The word ""planted"" is commonly used in reference to physically placing explosives.",0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.4, 0.0, 0.3333333333333333, 0.17985611510791366]"
"literal. To reduce soil erosion and improve biodiversity, carbon sequestration, and water quality.",literal. Refers to physically putting pine trees in the ground for environmental and economic benefit.,0,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.23076923076923078, 0.15151515151515152]"
"literal. Roses require care and attention to thrive, reflecting the effort put into cultivating them.","literal. Mr. Lance physically planted the roses with his hands, emphasizing the physical act of planting.",0,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.09933774834437087]"
literal. Literal use to describe the act of placing a bomb in a specific location.,"literal. The word ""planted"" is used in the context of setting an explosive device.",0,"[0.26601793705829224, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.3333333333333333, 0.0, 0.26666666666666666, 0.2861670395227443]"
"literal. literal action described, no comparison or symbolism intended.",literal. The context suggests that the visitors were encouraging people to physically plant seeds again.,0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.05208333333333333]"
"literal. ""planted"" means to establish or set up, not literally planting in soil.","literal. Describes physically placing trailers at convention site, not metaphorical implanting of ideas.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.15384615384615385]"
literal. - Inefficient planting on unsuitable land,"literal. The term ""plant"" is used in a literal sense to refer to the act of planting trees.",0,"[0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.1234567901234568]"
literal. To refer to the physical act of sowing seeds in the ground for agricultural purposes.,literal. Refers to physically sowing seeds in the ground for crop production.,0,"[0.47768754038252614, 0.3256960502608133, 0.2866125242295157, 0.23884377019126307, 0.625, 0.4, 0.625, 0.6205128205128205]"
literal. Literal action of physically planting grass on the lot.,"literal. The word ""planting"" refers to physically placing grass in the lot, not a metaphor.",0,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6, 0.1111111111111111, 0.5, 0.19047619047619052]"
literal. - Market demand,literal. Refers to physically sowing seeds in the ground for agricultural purposes.,0,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.10416666666666667]"
literal. Literal meaning is specified; no comparison or symbolism implied.,"literal. The sentence describes a physical tree planted in honor, not a metaphorical concept.",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.04807692307692308]"
metaphor. The PAN helped establish democratic principles and practices in Mexico.,metaphorically. Seeds represent the idea of democracy being introduced and nurtured.,1,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.2727272727272727, 0.09090909090909091]"
"metaphor. To signify blending in, adapting, and preparing for dry conditions in the future.","metaphorical. ""Planting"" refers to taking action towards a future goal, not literal planting.",1,"[0, 0, 0, 0, 0.21428571428571427, 0.0, 0.21428571428571427, 0.03597122302158273]"
metaphor. to indicate surreptitious placement or concealment for monitoring or tracking purposes,"literal. ""Planted"" refers to physically placing electronic beepers inside the barrels.",1,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04201680672268908]"
metaphor. to imply intentional sabotage or manipulation by someone involved in the team's activities.,"literal. The term ""planted"" suggests that the dynamite was physically placed in the suitcase.",1,"[0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.13333333333333333, 0.07142857142857142, 0.13333333333333333, 0.13392857142857142]"
metaphor. -The moles were secretly embedding harmful micromanagement tactics in the legislation without detection.,"metaphor. Moles cannot literally plant a time bomb, suggesting a hidden destructive element.",1,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.10791366906474818]"
metaphor. To establish a claim or make a strong argument with supporting evidence and data.,"literal. The term ""plant his flag"" is used metaphorically to convey the idea of making a strong statement.",1,"[0.11111111111111109, 0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.21428571428571427, 0.3333333333333333, 0.2450980392156863]"
"metaphor. Symbol of town's heritage, draws tourists, celebrates poet Robert Burns, adds charm to courthouse square.",literal. The sentence describes physically importing and placing a phone booth in the square.,1,"[0.06191984998215582, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.058823529411764705, 0.0, 0.058823529411764705, 0.03164556962025316]"
metaphor. To suggest intentional placement or concealment of the bomb by a corrupt individual.,"literal. Refers to physically placing a bomb in a location, not a figurative action.",1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10714285714285715]"
literal. The phrase refers to engaging in a specific type of activity or behavior.,literal. The speaker is expressing a preference for engaging in soft play activities.,0,"[0.3561388764008908, 0.15432684644038602, 2.060331790082205e-308, 2.060331790082205e-308, 0.42857142857142855, 0.15384615384615385, 0.35714285714285715, 0.320863309352518]"
"literal. Mr. Bonin will handle position aggressively, strategically, and skillfully like Kasparov played against Ljubojevic.",literal. Refers to the actual chess game played by Kasparov against Ljubojevic.,0,"[0.32450032627975206, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.3333333333333333, 0.07142857142857142, 0.26666666666666666, 0.25306122448979596]"
metaphor. - Legal system favors the wealthy,"metaphor. Playing implies participation in the legal process, not actual games or recreation.",1,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.3333333333333333, 0.19736842105263158]"
metaphor. to describe performing on the harp in unique and creative settings or events.,"literal. Describes actual performances involving the harp, ice sculptures, and a cake display.",1,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.07692307692307693, 0.35714285714285715, 0.14388489208633093]"
metaphor. - It conveys the skill and passion displayed by the musicians.,"literal. The sentence is describing the musicians performing on their instruments, not using metaphorical language.",1,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.1, 0.2727272727272727, 0.08130081300813008]"
metaphor. To actively participate and influence the success of her husband's campaign.,literal. Mrs. Bush will actually participate in her husband's campaign by actively supporting him.,1,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.25, 0.38461538461538464, 0.2587090163934426]"
"metaphor. Bread is plentiful and inexpensive in the Soviet Union, making it accessible for children to play with.",literal. Children actually play soccer with loaves of bread due to their low cost.,1,"[0.10735389901075512, 1.6720924800836196e-308, 1.6720924800836196e-308, 1.6720924800836196e-308, 0.2777777777777778, 0.0, 0.16666666666666666, 0.11363636363636365]"
metaphor. Proceso has contributed significantly to the exposure and critique of Mr. Salinas's actions.,"metaphor. ""Play"" is used metaphorically to indicate Proceso's influence in facilitating disrespectful actions towards Mr. Salinas.",1,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4666666666666667, 0.07142857142857142, 0.26666666666666666, 0.1056338028169014]"
metaphor. Gender stereotypes limit children's choices and perpetuate harmful ideas about masculinity and femininity.,literal. The speaker is referring to the actual physical act of playing with specific toys.,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. To suggest that the focus on the dog will be minimized in favor of the stock symbol.,"literal. The word ""play"" is used to describe the action of the ads being shown or displayed.",1,"[0.16638937832733086, 0.05892957149092968, 2.0979623842800395e-308, 2.0979623842800395e-308, 0.3333333333333333, 0.058823529411764705, 0.2222222222222222, 0.2382060831781502]"
literal. Difficult terrain and weather conditions make plowing and driving in Boston challenging.,literal. The sentence is describing physical obstacles that make it difficult to plow snow.,0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.15267175572519087]"
literal. to describe the reckless and wasteful investment of money into risky and unprofitable ventures.,"metaphorical. Managers are not physically using a plow, but investing money aggressively and recklessly.",0,"[0.13300896852914612, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.2, 0.0, 0.2, 0.10067114093959734]"
"literal. Plow in this context means to move steadily and forcefully through something, like stocks moving through a period.",literal. Plowed is used to describe the action of moving forward slowly or laboriously.,0,"[0.1499298294375279, 1.556823072428848e-308, 1.556823072428848e-308, 1.556823072428848e-308, 0.21052631578947367, 0.05555555555555555, 0.21052631578947367, 0.17060810810810811]"
literal. Literal action of using a plow to create a road through a moor area.,literal. The word is used in a literal sense to describe the bulldozers physically clearing the road.,0,"[0.17647058823529413, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.0, 0.3333333333333333, 0.16447368421052633]"
"literal. The context is about agricultural work and historical events, not a metaphor for something else.",metaphorical. The ground being plowed and planted symbolizes the preparation for conflict and division.,0,"[0.18575954994646748, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.25, 0.0, 0.1875, 0.0949367088607595]"
literal. The statement is referring to actual agricultural activity of breaking and turning over soil.,literal. Referring to actual plowing of fields to create new furrows for planting crops.,0,"[0.26601793705829224, 0.07162021382338637, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.20134228187919467]"
literal. To emphasize the thoroughness and detail of Peter Gay's exploration of Freud's life and work.,"metaphorical. The author is using the term ""plows a furrow"" to suggest exploring familiar territory.",0,"[0.06236713233544119, 2.081572136844798e-308, 2.081572136844798e-308, 2.081572136844798e-308, 0.16666666666666666, 0.0, 0.1111111111111111, 0.09433962264150944]"
literal. Investors invested money into a fund to potentially earn profits.,"literal. The sentence describes investors actually investing money into a fund, not metaphorically plowing.",0,"[0.2857142857142857, 0.15384615384615385, 0.08333333333333333, 2.2250738585072626e-308, 0.6363636363636364, 0.4, 0.6363636363636364, 0.4977876106194691]"
"literal. Describes literal farming activities, specific tasks involved in agricultural work, no figurative meaning intended.","literal. Describes physical action of farming tasks, no indication of symbolic meaning.",0,"[0.2596002610238016, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4, 0.07142857142857142, 0.4, 0.21471088435374147]"
"literal. To innovate, stay competitive, develop new products, and ensure long-term growth and success.","literal. The word ""plow"" is used in a literal sense to describe reinvesting revenue into R&D.",0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.07042253521126761]"
"literal. Describes physical labor in agriculture, accurate depiction of farming practices in the South.","literal. Describes physical action of farming tasks, no indication of symbolic meaning.",0,"[0.35270071870442254, 0.2308586522428947, 0.08464817248906142, 1.8834843577582417e-308, 0.35714285714285715, 0.23076923076923078, 0.35714285714285715, 0.32318840579710145]"
"literal. Describing a fast and efficient process of reading or editing, not a literal act of plowing.",metaphor. Farmers and copywriters both work diligently and efficiently to achieve their goals.,0,"[0.05654934466089881, 1.6357440907688813e-308, 1.6357440907688813e-308, 1.6357440907688813e-308, 0.11764705882352941, 0.0625, 0.11764705882352941, 0.15394912985274434]"
literal. To thoroughly examine or review the financial reports for the pilots' union.,"literal. The term ""plow through"" is used metaphorically to convey the thorough examination of financial reports.",0,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5384615384615384, 0.08333333333333333, 0.38461538461538464, 0.22556390977443608]"
"literal. ""Plow"" is used to describe investing money back into the business for growth and expansion.",literal. Refers to companies investing money into expanding their business operations.,0,"[0.34621986487651735, 0.0634736418940282, 1.412335412826535e-308, 1.412335412826535e-308, 0.375, 0.06666666666666667, 0.375, 0.275089605734767]"
"literal. Rocky soil necessitated removal of boulders for successful farming, prompting construction of dry stone walls.",literal. Describes physically removing boulders from fields to create dry stone walls.,0,"[0.29855471273907885, 0.13027842010432533, 0.07165313105737894, 1.594335087959687e-308, 0.375, 0.13333333333333333, 0.375, 0.32763532763532766]"
