sent1,sent2,label,matrics
literal. To attract more pilgrims and increase the prestige and importance of their church.,"literal. ""Would"" indicates a hypothetical future action, a likely consequence of a situation.",0,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03875968992248062]"
literal. To express confidence or certainty in the outcome.,"literal. ""surely"" indicates certainty, emphasizing the logical consequence of a finer church.",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.06024096385542169]"
literal. Competition for more visitors and prestige.,"literal. ""pause"" refers to physically stopping to visit the church.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. To attract more pilgrims and increase prestige and revenue for the church and village.,"literal. ""there"" refers to a physical location, the church.",0,"[0.05904581909262685, 1.051050468137224e-308, 1.051050468137224e-308, 1.051050468137224e-308, 0.21428571428571427, 0.07692307692307693, 0.21428571428571427, 0.07462686567164178]"
"literal. ""Today's"" refers to current attraction-merchants, not metaphorical comparison to medieval times.","literal. Refers to a specific point in time, contrasting with ""medieval forebears"".",0,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.08333333333333333, 0.23076923076923078, 0.09090909090909091]"
metaphor. Both focus on drawing visitors with unique experiences and attractions rather than modern technology.,"metaphor. Comparing modern tourist industry professionals to medieval merchants, not actual merchants selling attractions.",1,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.14285714285714285, 0.0, 0.07142857142857142, 0.03597122302158273]"
"literal. It is referring to the current attraction-merchants, not implying a comparison to another time period.","metaphor. ""Attraction-merchants"" and ""forebears"" are used to compare two unlike groups.",0,"[0.060653065971263354, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.1875, 0.06666666666666667, 0.1875, 0.034482758620689655]"
literal. Literal comparison of actions between attraction-merchants and medieval forebears.,"metaphor. ""doing"" represents actions, efforts, or activities, not physical actions.",0,"[0, 0, 0, 0, 0.1, 0.0, 0.1, 0.0]"
"literal. Both use marketing strategies to attract visitors, implying no significant difference in approach.","literal. ""More"" compares the quantity of actions between two groups, implying a measurable amount.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.038461538461538464]"
literal. Both medieval and modern merchants use similar tactics to attract tourists to their destinations.,"metaphor. ""Lure"" is used to convey enticing or attracting, not physical trapping.",0,"[0.06920912606335215, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.072992700729927]"
"literal. The statement refers to tourists from the 1900s, not metaphorically comparing them to pilgrims.","literal. Refers to a specific century, contrasting with medieval times.",0,"[0.06375038008193697, 1.2766437377119805e-308, 1.2766437377119805e-308, 1.2766437377119805e-308, 0.14285714285714285, 0.07692307692307693, 0.14285714285714285, 0.07407407407407407]"
"literal. The word ""tourist"" is used non-metaphorically because it refers to actual travelers seeking attractions.","literal. Refers to people traveling for leisure, specifically in the 20th century.",0,"[0.06920912606335215, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.26666666666666666, 0.07142857142857142, 0.2, 0.2303832116788321]"
literal. Comparison of methods and intentions between attraction-merchants in the past and present.,"metaphor. ""Their"" refers to attraction-merchants, not possessing medieval forebears, but likened to them.",0,"[0, 0, 0, 0, 0.15384615384615385, 0.08333333333333333, 0.15384615384615385, 0.0]"
metaphor. Both use marketing tactics to attract visitors to their destinations.,"metaphorical. Comparing modern attraction-merchants to medieval ones, emphasizing similarity in actions, not time period.",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.048543689320388356]"
metaphor. Both aim to attract visitors for religious or leisure purposes.,"metaphor. ""Forebears"" refers to ancestors, not direct biological predecessors, but rather figurative ones.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.09803921568627452]"
metaphor. Both offer enticing experiences to draw in visitors and create memorable journeys.,"literal. ""did"" refers to a past action of medieval forebears, a historical fact.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.041666666666666664]"
metaphor. Both seek to attract travelers seeking unique experiences or spiritual fulfillment.,"literal. Refers to historical travelers visiting holy sites, not figurative spiritual seekers.",1,"[0.2727272727272727, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.2727272727272727, 0.13636363636363635]"
literal. Literal interpretation of legal system and lawsuit process for financial gain or compensation.,"literal. Refers to legal law and litigation, using technical terms in a legal context.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07692307692307693]"
"literal. ""Always"" is used to emphasize the importance of having a friend when suing.","literal. ""Always"" emphasizes the consistent necessity of taking a friend to sue in all situations.",0,"[0.42857142857142855, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5384615384615384, 0.16666666666666666, 0.46153846153846156, 0.5725190839694658]"
"literal. ""Take"" means to bring or accompany, not to physically grab or remove something.","literal. ""Take"" means to bring or accompany someone or something, in this case, a friend.",0,"[0.42857142857142855, 0.30769230769230765, 0.25, 0.18181818181818182, 0.6153846153846154, 0.4166666666666667, 0.6153846153846154, 0.3901611535199322]"
"literal. literal meaning, no implied emotion or relationship, practical advice for legal situations",literal. The sentence implies a physical companion accompanying someone in a lawsuit.,0,"[0, 0, 0, 0, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04201680672268908]"
"literal. Because ""sue"" refers to legal action, not a personal relationship or emotional conflict.","literal. The context is about litigation and taking legal action, implying a real lawsuit.",0,"[0.23076923076923078, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.1965811965811966]"
literal. Because it refers to the legal process of taking someone to court to resolve a dispute.,literal. Refers to the actual process of taking legal action in a court of law.,0,"[0.4953587998572467, 0.2000487460961958, 0.0722398249791818, 1.928867353251809e-308, 0.5625, 0.26666666666666666, 0.4375, 0.2848101265822785]"
"literal. ""Can"" is used to indicate the potential outcome of litigation, not as a metaphor.","literal. ""can"" indicates ability or possibility, describing a real outcome of litigation.",0,"[0.20762737819005644, 0.07613003866968739, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.42857142857142855, 0.15384615384615385, 0.35714285714285715, 0.2715328467153285]"
literal. It refers to receiving financial compensation for a legal claim or lawsuit.,"metaphor. ""Pay off"" means to yield a desirable outcome, not receiving money.",0,"[0.24902746807698065, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.25, 0.0, 0.16666666666666666, 0.12605042016806722]"
literal. It is used to emphasize the potential benefits of litigation in unexpected situations.,"literal. ""Even"" indicates inclusion of unlikely circumstances, emphasizing the unexpectedness of success.",0,"[0.15159143965003283, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.19965277777777776]"
literal. It is referring to the least expected or improbable situations in which litigation may be beneficial.,"literal. Refers to unexpected or improbable situations, not a figurative comparison.",0,"[0.16464349082820792, 0.060979070677114035, 1.221146424717419e-308, 1.221146424717419e-308, 0.3125, 0.2, 0.3125, 0.24350649350649353]"
"literal. The word ""circumstance"" is being used literally to refer to a particular situation or condition.","literal. Refers to actual situations or events that occur in life, not a figurative concept.",0,"[0.19951345279371915, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.3333333333333333, 0.14285714285714285, 0.26666666666666666, 0.29932885906040263]"
literal. It is a straightforward statement indicating that Stephen Gold is providing information or clarification.,"literal. ""Explains"" refers to the act of providing a clear interpretation or clarification.",0,"[0.28216057496353797, 0.0769528840809649, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.2857142857142857, 0.07692307692307693, 0.21428571428571427, 0.22871376811594205]"
literal. To indicate a specific time or circumstance in which a legal action can be taken.,"metaphorical. ""when"" represents a hypothetical situation, not a specific point in time.",0,"[0.252779610326865, 0.0695143928398879, 1.54674658298039e-308, 1.54674658298039e-308, 0.3333333333333333, 0.07142857142857142, 0.2, 0.136986301369863]"
"metaphor. ""thing"" represents negative situations or circumstances that may lead to legal action.","metaphor. ""things"" refers to events or situations, not physical objects.",1,"[0.15922918012750872, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.3333333333333333, 0.0, 0.16666666666666666, 0.08547008547008547]"
"literal. Legal recourse is available for various situations such as negligence, breach of contract, or personal injury.","metaphorical. ""go"" represents a situation becoming unfavorable or failing, not physical movement.",0,"[0.057703310812752893, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.125, 0.0, 0.125, 0.06451612903225806]"
"literal. ""Wrong"" refers to legal issues or failures, not just moral or factual inaccuracies.","metaphorical. ""Wrong"" implies undesirable or unfavorable outcomes, not a physical or moral incorrectness.",0,"[0.38335183942888473, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.38461538461538464, 0.0, 0.3076923076923077, 0.19379844961240314]"
"literal. Legal recourse available, potential for compensation, protection of rights, seeking justice, holding accountable.","literal. ""can"" indicates ability or possibility of taking legal action.",0,"[0.07124226538110606, 1.4266737208830245e-308, 1.4266737208830245e-308, 1.4266737208830245e-308, 0.15384615384615385, 0.0, 0.07692307692307693, 0.11904761904761907]"
"literal. Legal recourse, financial compensation, justice, accountability, negligence, damages, contract disputes, personal injury, liability.","literal. ""sue"" refers to taking legal action, a direct and concrete meaning.",0,"[0, 0, 0, 0, 0.07692307692307693, 0.0, 0.07692307692307693, 0.07812500000000001]"
"literal. Literal interpretation, referring to frequency of suing, not quantity of lawsuits.","literally. ""More"" quantifies the frequency of suing, indicating a numerical increase.",0,"[0.27145122541078787, 0.20107498178576877, 0.11310467725449497, 2.0133300850710214e-308, 0.2727272727272727, 0.2, 0.2727272727272727, 0.13761467889908252]"
"literal. Legal system allows for recourse, increased awareness of rights, desire for justice and compensation.","literal. ""Often"" refers to the frequency of suing, a measurable and concrete action.",0,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07246376811594203]"
"literal. It indicates possibility or likelihood of happening, rather than expressing uncertainty or doubt.","literal. ""may"" indicates possibility or permission, not a figurative comparison.",0,"[0.2137267961433182, 0.16029509710748865, 0.09159719834713637, 1.4266737208830245e-308, 0.23076923076923078, 0.16666666666666666, 0.23076923076923078, 0.2028218694885362]"
"literal. Literal meaning, not implying a physical action or mental process.","metaphorical. ""think"" represents a mental limit or expectation, not a physical action.",0,"[0.45454545454545453, 0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6, 0.2222222222222222, 0.4, 0.36831683168316837]"
literal. Literal transaction is implied. No figurative meaning or symbolism is present in the sentence.,literal. Refers to physical exchange of currency or payment.,0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Indicating possibility or uncertainty about the transaction taking place.,"literal. ""May"" indicates possibility or permission, not a figurative comparison.",0,"[0.2222222222222222, 0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.25, 0.3333333333333333, 0.3271604938271605]"
"literal. Literal statement of lack of exchange, without figurative meaning or comparison.","literal. ""Not"" indicates the absence of an action, in this case, the exchange of money.",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.18181818181818182, 0.08849557522123894]"
"literal. Literal statement, no implied meaning or comparison to physical possession of money.","metaphorical. ""Have"" represents a transaction or exchange, not physical possession.",0,"[0.15922918012750872, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.09090909090909091, 0.25, 0.08547008547008547]"
metaphor. Money was not physically exchanged.,"metaphorical. ""Changed"" implies transfer or exchange, not physical alteration of hands.",1,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6, 0.25, 0.4, 0.34090909090909094]"
"metaphor. Money is not physically exchanged, but transferred or transferred electronically.","metaphorical. ""Hands"" represents the transfer of ownership or possession, not physical hand movement.",1,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.1111111111111111, 0.2, 0.309436274509804]"
"literal. Literal negation of relevance, not metaphorical statement, indicates lack of importance or significance.","literal. ""Doesn't"" is used to indicate negation, not to create a figurative comparison.",0,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.07751937984496124]"
literal. Referring to a specific issue or situation that holds importance or significance.,"metaphor. ""Matter"" refers to importance or significance, not physical substance.",0,"[0.23884377019126307, 0.08956641382172367, 1.594335087959687e-308, 1.594335087959687e-308, 0.4166666666666667, 0.2727272727272727, 0.4166666666666667, 0.32051282051282054]"
"literal. ""a"" is used as an indefinite article to refer to a specific legal duty.","literal. ""a"" refers to a specific, tangible quantity of damages.",0,"[0.1912511402458109, 0.0717191775921791, 1.2766437377119805e-308, 1.2766437377119805e-308, 0.35714285714285715, 0.23076923076923078, 0.35714285714285715, 0.2777777777777778]"
"literal. Legal terminology, specific and technical definition, not metaphorical or exaggerated.","metaphor. ""Long"" represents a condition or requirement, not a physical measurement.",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.1, 0.10000000000000002]"
"literal. Legal duty, negligence, and damages are all tangible concepts that can be proven in court.","metaphor. ""can"" represents ability or capacity, not physical capability.",0,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.0]"
metaphor. Refers to proving and demonstrating legal responsibility and negligence in a legal context.,"metaphor. ""Show"" means to demonstrate or prove, not a physical display.",1,"[0.1481636441363436, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.11811023622047245]"
literal. Legal obligation to be careful and negligent behavior create owed damages.,"literal. ""Owed"" refers to a legal obligation or debt, not a figurative one.",0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.1, 0.18181818181818182, 0.23023023023023023]"
literal. To clarify that the duty and negligence are within the bounds of the law.,"literal. Refers to a specific, legally defined obligation or responsibility.",0,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.037037037037037035]"
"literal. Legal obligation to exercise care and avoid harm, negligence leads to damages.","literal. Refers to a legal obligation or responsibility, a specific concept in law.",0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.09090909090909091, 0.16666666666666666, 0.21296296296296297]"
"literal. ""be"" is used as a linking verb to connect the subject ""they"" to the adjective ""careful"".","literal. ""be"" describes a state of being, specifically being careful, in a legal context.",0,"[0.12214194735660788, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.1875, 0.0, 0.1875, 0.06369426751592357]"
"literal. Legal term, specific duty and negligence are key elements in determining liability for damages.",literal. Refers to a legal duty to exercise caution or attention to avoid harm.,0,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07194244604316546]"
"literal. Legal duty and negligence imply obligation to have taken care, leading to potential damages.","literal. ""Have"" indicates possession or ownership of a duty, a tangible concept in law.",0,"[0, 0, 0, 0, 0.14285714285714285, 0.0, 0.07142857142857142, 0.03597122302158273]"
literal. It refers to the past actions of the person or entity being accused of negligence.,"literal. ""Been"" describes a state of being (negligent) in a legal context.",0,"[0.1263898051634325, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.2, 0.0, 0.2, 0.0684931506849315]"
literal. Legal term used in the context of failing to exercise proper care or caution.,"literal. Refers to a legal concept of negligence, a breach of duty of care.",0,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10791366906474818]"
"literal. The word ""damage"" is used non-metaphorically to refer to financial compensation for harm caused.","literal. Refers to financial compensation for harm or injury, a concrete and tangible concept.",0,"[0.3561388764008908, 0.308653692880772, 0.2525348396297225, 0.18519221572846323, 0.4, 0.35714285714285715, 0.4, 0.43065547561950435]"
"literal. ""could"" indicates possibility or potential outcome based on meeting certain conditions or criteria.","literal. ""Could"" indicates possibility or potential outcome, not a figurative comparison.",0,"[0.2963272882726872, 0.24693940689390595, 0.18520455517042947, 0.10583117438310255, 0.46153846153846156, 0.4166666666666667, 0.46153846153846156, 0.35118110236220473]"
"metaphor. Legal duty, negligence, and damages are conditions that can lead to compensation.","metaphor. ""Come"" represents abstract concept of receiving damages, not physical movement.",1,"[0, 0, 0, 0, 0.08333333333333333, 0.0, 0.08333333333333333, 0.0]"
"literal. ""Your"" refers to the person reading the statement, indicating potential legal compensation.","literal. ""your"" refers to the reader's actual possession or receipt of damages.",0,"[0.24902746807698065, 0.18262014325645248, 0.10145563514247358, 2.031716533983919e-308, 0.3333333333333333, 0.2727272727272727, 0.3333333333333333, 0.3151260504201681]"
metaphor. Metaphorically refers to receiving compensation or benefits.,"metaphor. ""way"" represents a path or direction for damages to arrive, not a physical route.",1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.14285714285714285, 0.12987012987012989]"
"literal. ""there"" indicates location or existence, not a metaphorical concept in this sentence.","metaphor. ""There"" refers to a conceptual space, not a physical location.",0,"[0.1637461506155964, 0.09097008367533131, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.3333333333333333, 0.09090909090909091, 0.25, 0.21657250470809788]"
literal. To indicate existence or presence of multiple points.,"literal. ""Are"" refers to the existence of points, not comparing points to something else.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.5, 0.1764705882352941]"
"literal. Literal count or quantity, not abstract concept.","metaphor. ""Number"" represents an unspecified quantity, not a specific numerical value.",0,"[0.2, 0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.16666666666666666, 0.2857142857142857, 0.2568493150684931]"
metaphor. - To emphasize key considerations,"metaphor. ""Points"" refers to key ideas or considerations, not physical locations.",1,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.75, 0.0, 0.75, 0.18181818181818182]"
"metaphor. It implies carrying or holding thoughts in one's mind, like a burden or responsibility.","metaphor. ""Bear"" means ""to carry"" or ""to endure"", not a physical bear.",1,"[0.1384182521267043, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2, 0.07142857142857142, 0.2, 0.072992700729927]"
literal. Clear instruction or reminder. No comparison or symbolic meaning implied.,"metaphor. ""Mind"" represents a non-physical entity, holding abstract concepts, not a physical brain.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Literal action of obtaining information or checking before making decisions or forming agreements.,"metaphorical. ""Take"" means to examine or investigate, not physically grasp or hold references.",0,"[0.1533407357715539, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.11627906976744186]"
"literal. To verify credibility, financial stability, and suitability of individuals or organizations before making decisions.","literal. ""References"" refers to actual documents or people vouching for someone's credibility.",0,"[0.06920912606335215, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.072992700729927]"
metaphor. To ensure trustworthiness and reliability of the individuals or businesses being considered for credit.,"literal. ""Giving"" refers to providing or granting credit, which is a tangible action.",1,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10869565217391303]"
literal. It refers to evaluating someone's trustworthiness or financial stability before entering into an agreement.,"literal. ""Credit"" refers to extending trust or financial credit to individuals or businesses.",0,"[0.28216057496353797, 0.15390576816192983, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.26666666666666666, 0.14285714285714285, 0.26666666666666666, 0.14492753623188406]"
"literal. Literal financial transactions are being described, not metaphorical acts of trust or support.",literal. Refers to the act of providing money with expectation of repayment.,0,"[0.0757957198250164, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.15384615384615385, 0.08333333333333333, 0.15384615384615385, 0.07812500000000001]"
"literal. The word ""money"" is used literally to refer to a form of currency or payment.","literal. ""Money"" refers to physical currency or financial transactions in this context.",0,"[0.18958470774514877, 0.0695143928398879, 1.54674658298039e-308, 1.54674658298039e-308, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.3054794520547945]"
"literal. ""Letting"" means allowing someone to do something with your permission or approval.","literal. ""Letting"" refers to allowing someone to rent a property, a physical action.",0,"[0.3333333333333333, 0.18181818181818182, 0.10000000000000002, 2.2250738585072626e-308, 0.3333333333333333, 0.18181818181818182, 0.3333333333333333, 0.3125]"
"literal. The term ""tenant"" refers to someone who rents or occupies a property or space.","literal. Refers to renting a physical space to someone, a common literal meaning of ""tenant"".",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.15384615384615385, 0.35714285714285715, 0.14285714285714285]"
literal. Because it refers to physically obtaining information or checking on someone's background before making a decision.,"metaphorical. ""Taking"" means considering or investigating, not physically holding or grasping.",0,"[0.10976232721880529, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.11764705882352941, 0.0, 0.11764705882352941, 0.0974025974025974]"
"literal. Staff refers to employees or workers, not a symbolic representation or metaphor in this context.",literal. Refers to hiring employees to work for an organization or business.,0,"[0.18958470774514877, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.136986301369863]"
"metaphor. It implies requesting information or verification from these entities, not literally questioning them.","literally. ""Ask"" means to request information or answers from these entities directly.",1,"[0.30318287930006566, 0.1667505836150361, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.46153846153846156, 0.3333333333333333, 0.46153846153846156, 0.37812500000000004]"
"literal. Directly refers to financial institutions, not used metaphorically in context.",literal. Refers to financial institutions that provide banking services.,0,"[0.19470019576785122, 0.1112572547244864, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4, 0.3333333333333333, 0.4, 0.300453514739229]"
"literal. Literal reference to physical structures or institutions, not symbolic or figurative language.",literal. Refers to physical institutions where financial transactions occur.,0,"[0.15163266492815836, 0.08664723710180477, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.3333333333333333, 0.18181818181818182, 0.3333333333333333, 0.25383141762452105]"
"literal. Specific organizations/entities are mentioned, not a general concept.","literal. ""Building societies"" refers to a specific type of financial institution.",0,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.0, 0.1111111111111111, 0.12195121951219512]"
literal. To indicate previous or prior status or role in relation to the mentioned entities.,"literal. Refers to a previous landlord, implying a direct past relationship.",0,"[0.13406400920712788, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.11029411764705882]"
literal. Specifically refers to someone who owns property and rents it out to tenants.,literal. Refers to a person who owns and rents out a property.,0,"[0.4547743189500984, 0.1667505836150361, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.6153846153846154, 0.25, 0.5384615384615384, 0.4472257653061224]"
"metaphor. ""Present"" refers to current or recent relationships or connections, not physical presence.",literal. Refers to people or entities that are currently or previously in a role.,1,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.18181818181818182, 0.3333333333333333, 0.3074380165289256]"
literal. To indicate a specific time period or relationship with individuals or organizations mentioned.,"literal. Refers to a specific point or period in time, i.e., previous employers.",0,"[0.30668147154310776, 0.08364040132993847, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.46153846153846156, 0.08333333333333333, 0.3076923076923077, 0.2883720930232559]"
literal. Directly refers to individuals or organizations who have hired or employed someone.,literal. Refers to actual individuals or organizations that have employed the person in the past.,0,"[0.42857142857142855, 0.15384615384615385, 0.08333333333333333, 2.2250738585072626e-308, 0.5833333333333334, 0.2727272727272727, 0.5833333333333334, 0.3931080628972901]"
literal. Legal recourse for negligent information is necessary to uphold accountability and prevent harm.,"literal. ""Rely"" means to depend on or trust in something, a literal action in this context.",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03787878787878788]"
literal. It refers to the person being affected by the misleading reference and their potential legal action.,"literal. ""your"" refers to the person's own detriment, a physical or tangible harm.",0,"[0.17913282764344732, 0.13027842010432533, 0.07165313105737894, 1.594335087959687e-308, 0.25, 0.2, 0.25, 0.16381766381766383]"
literal. Because relying on misleading information can harm or damage you in a real and tangible way.,"metaphorical. ""Detriment"" refers to harm or loss, not physical damage, in this context.",0,"[0.17913282764344732, 0.06513921005216265, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.06666666666666667, 0.25, 0.16381766381766383]"
literal. It is describing information that is false or inaccurate and causing harm or loss.,"literal. ""Misleading"" describes a reference that is inaccurate or deceptive, not a figurative concept.",0,"[0.2849111011207126, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.07692307692307693, 0.35714285714285715, 0.2676258992805755]"
literal. To indicate a specific source or point of information.,"literal. ""Reference"" refers to a specific document or statement provided by the referee.",0,"[0.25, 0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4444444444444444, 0.125, 0.4444444444444444, 0.33938172043010756]"
literal. It refers to a specific reference provided by someone else.,"literal. ""which"" refers to a specific reference, a concrete object or entity.",0,"[0.36363636363636365, 0.3, 0.2222222222222222, 0.12500000000000003, 0.5, 0.4444444444444444, 0.5, 0.31250000000000006]"
"literal. ""wa"" is used non-metaphorically as a conjunction to indicate a condition or consequence.","literal. ""Referee"" refers to a person who provides a reference, not a sports official.",0,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.11538461538461539]"
metaphor. - Legal responsibility,"literal. ""Given"" refers to the physical act of providing a reference.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. It is used to describe the careless or irresponsible actions of the referee.,literally. Refers to the referee's actual careless or reckless behavior in providing the reference.,0,"[0.38461538461538464, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.16666666666666666, 0.38461538461538464, 0.28615384615384615]"
literal. to hold the referee accountable for their negligence and seek compensation for damages incurred.,"literal. ""should"" indicates a moral or legal obligation, not a figurative comparison.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
